game_date,season,game_pk,at_bat_number,pitch_number,pitch_type,p_throws,description,events,woba_value,woba_denom
2021-04-16,2021,634517,20,5,CU,R,called_strike,strikeout,0.0,1.0
2021-04-16,2021,634517,43,1,ST,R,ball,,,
2021-04-16,2021,634517,43,2,FF,R,foul,,,
2021-04-16,2021,634517,43,3,ST,R,hit_into_play,double,1.25,1.0
2021-04-16,2021,634517,59,1,SL,R,hit_into_play,sac_fly,0.0,1.0
2021-04-16,2021,634517,74,1,FF,R,foul,,,
2021-04-16,2021,634517,74,2,SL,R,blocked_ball,,,
2021-04-16,2021,634517,74,3,FF,R,hit_into_play,single,0.9,1.0
2021-04-17,2021,634447,6,1,SI,R,foul,,,
2021-04-17,2021,634447,6,2,CU,R,hit_into_play,field_out,0.0,1.0
2021-04-17,2021,634447,28,1,CU,R,swinging_strike,,,
2021-04-17,2021,634447,28,2,SI,R,ball,,,
2021-04-17,2021,634447,28,3,FF,R,foul,,,
2021-04-17,2021,634447,28,4,FF,R,foul,,,
2021-04-17,2021,634447,28,5,CU,R,ball,,,
2021-04-17,2021,634447,28,6,CU,R,called_strike,strikeout,0.0,1.0
2021-04-17,2021,634447,45,1,FF,R,ball,,,
2021-04-17,2021,634447,45,2,FF,R,hit_into_play,single,0.9,1.0
2021-04-17,2021,634447,65,1,SL,R,hit_into_play,field_out,0.0,1.0
2021-04-18,2021,634538,5,1,FF,R,swinging_strike,,,
2021-04-18,2021,634538,5,2,CU,R,ball,,,
2021-04-18,2021,634538,5,3,CU,R,ball,,,
2021-04-18,2021,634538,5,4,FS,R,ball,,,
2021-04-18,2021,634538,5,5,FF,R,called_strike,,,
2021-04-18,2021,634538,5,6,FF,R,foul,,,
2021-04-18,2021,634538,5,7,FS,R,foul,,,
2021-04-18,2021,634538,5,8,CU,R,ball,walk,0.7,1.0
2021-04-18,2021,634538,22,1,CU,R,foul,,,
2021-04-18,2021,634538,22,2,SL,R,ball,,,
2021-04-18,2021,634538,22,3,FS,R,ball,,,
2021-04-18,2021,634538,22,4,FF,R,ball,,,
2021-04-18,2021,634538,22,5,FF,R,hit_into_play,field_out,0.0,1.0
2021-04-18,2021,634538,40,1,CH,L,foul,,,
2021-04-18,2021,634538,40,2,FC,L,hit_into_play,home_run,2.0,1.0
2021-04-18,2021,634538,57,1,SL,R,ball,,,
2021-04-18,2021,634538,57,2,SL,R,hit_into_play,double,1.25,1.0
2021-04-19,2021,634421,6,1,SI,R,foul,,,
2021-04-19,2021,634421,6,2,SI,R,ball,,,
2021-04-19,2021,634421,6,3,SI,R,hit_into_play,single,0.9,1.0
2021-04-19,2021,634421,25,1,FC,R,ball,,,
2021-04-19,2021,634421,25,2,SI,R,ball,,,
2021-04-19,2021,634421,25,3,SI,R,foul,,,
2021-04-19,2021,634421,25,4,SI,R,foul,,,
2021-04-19,2021,634421,25,5,SL,R,hit_into_play,field_out,0.0,1.0
2021-04-19,2021,634421,41,1,FC,R,ball,,,
2021-04-19,2021,634421,41,2,SI,R,called_strike,,,
2021-04-19,2021,634421,41,3,SI,R,foul,,,
2021-04-19,2021,634421,41,4,FF,R,ball,,,
2021-04-19,2021,634421,41,5,ST,R,ball,,,
2021-04-19,2021,634421,41,6,SI,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2021-04-20,2021,634417,52,1,SI,L,foul,,,
2021-04-20,2021,634417,52,2,SI,L,foul,,,
2021-04-20,2021,634417,52,3,SL,L,swinging_strike_blocked,strikeout,0.0,1.0
2021-04-22,2021,634508,2,1,FF,R,ball,,,
2021-04-22,2021,634508,2,2,FF,R,swinging_strike,,,
2021-04-22,2021,634508,2,3,FF,R,hit_into_play,field_out,0.0,1.0
2021-04-22,2021,634508,24,1,SL,R,hit_into_play,grounded_into_double_play,0.0,1.0
2021-04-22,2021,634508,43,1,SL,R,blocked_ball,,,
2021-04-22,2021,634508,43,2,FF,R,ball,,,
2021-04-22,2021,634508,43,3,FF,R,called_strike,,,
2021-04-22,2021,634508,43,4,SL,R,called_strike,,,
2021-04-22,2021,634508,43,5,FF,R,foul,,,
2021-04-22,2021,634508,43,6,SL,R,hit_into_play,double,1.25,1.0
2021-04-22,2021,634508,61,1,SI,R,hit_into_play,grounded_into_double_play,0.0,1.0
2021-04-22,2021,634508,76,1,SL,L,ball,,,
2021-04-22,2021,634508,76,2,SL,L,ball,,,
2021-04-22,2021,634508,76,3,FF,L,ball,,,
2021-04-22,2021,634508,76,4,FF,L,ball,walk,0.7,1.0
2021-04-23,2021,634386,2,1,FC,L,called_strike,,,
2021-04-23,2021,634386,2,2,CH,L,hit_into_play,field_out,0.0,1.0
2021-04-23,2021,634386,21,1,CU,L,ball,,,
2021-04-23,2021,634386,21,2,FC,L,ball,,,
2021-04-23,2021,634386,21,3,CH,L,ball,,,
2021-04-23,2021,634386,21,4,SI,L,called_strike,,,
2021-04-23,2021,634386,21,5,SI,L,called_strike,,,
2021-04-23,2021,634386,21,6,SI,L,hit_into_play,field_out,0.0,1.0
2021-04-23,2021,634386,37,1,SL,R,foul,,,
2021-04-23,2021,634386,37,2,SL,R,swinging_strike,,,
2021-04-23,2021,634386,37,3,FS,R,ball,,,
2021-04-23,2021,634386,37,4,FS,R,swinging_strike,strikeout,0.0,1.0
2021-04-23,2021,634386,57,1,CH,R,ball,,,
2021-04-23,2021,634386,57,2,CH,R,called_strike,,,
2021-04-23,2021,634386,57,3,SI,R,hit_into_play,field_out,0.0,1.0
2021-04-23,2021,634386,76,1,KC,R,ball,,,
2021-04-23,2021,634386,76,2,FF,R,hit_into_play,single,0.9,1.0
2021-04-24,2021,634373,2,1,FF,R,foul,,,
2021-04-24,2021,634373,2,2,CU,R,called_strike,,,
2021-04-24,2021,634373,2,3,FF,R,hit_into_play,double,1.25,1.0
2021-04-24,2021,634373,14,1,CU,R,hit_into_play,single,0.9,1.0
2021-04-24,2021,634373,34,1,FF,R,hit_into_play,field_out,0.0,1.0
2021-04-24,2021,634373,49,1,CU,R,called_strike,,,
2021-04-24,2021,634373,49,2,SI,R,foul,,,
2021-04-24,2021,634373,49,3,FF,R,ball,,,
2021-04-24,2021,634373,49,4,SI,R,hit_into_play,double,1.25,1.0
2021-04-24,2021,634373,66,1,CH,R,ball,,,
2021-04-24,2021,634373,66,2,SI,R,foul,,,
2021-04-24,2021,634373,66,3,CH,R,ball,,,
2021-04-24,2021,634373,66,4,CH,R,ball,,,
2021-04-24,2021,634373,66,5,SI,R,ball,walk,0.7,1.0
2021-04-25,2021,634355,2,1,CH,L,called_strike,,,
2021-04-25,2021,634355,2,2,FC,L,hit_into_play,double,1.25,1.0
2021-04-25,2021,634355,25,1,CH,L,called_strike,,,
2021-04-25,2021,634355,25,2,FF,L,foul,,,
2021-04-25,2021,634355,25,3,SI,L,swinging_strike,strikeout,0.0,1.0
2021-04-25,2021,634355,40,1,FF,L,foul,,,
2021-04-25,2021,634355,40,2,FF,L,ball,,,
2021-04-25,2021,634355,40,3,CH,L,ball,,,
2021-04-25,2021,634355,40,4,CH,L,swinging_strike,,,
2021-04-25,2021,634355,40,5,FF,L,foul,,,
2021-04-25,2021,634355,40,6,SI,L,called_strike,strikeout,0.0,1.0
2021-04-25,2021,634355,60,1,SI,R,hit_into_play,grounded_into_double_play,0.0,1.0
2021-04-26,2021,634382,2,1,FF,R,foul,,,
2021-04-26,2021,634382,2,2,FF,R,hit_into_play,single,0.9,1.0
2021-04-26,2021,634382,21,1,ST,R,ball,,,
2021-04-26,2021,634382,21,2,ST,R,ball,,,
2021-04-26,2021,634382,21,3,FF,R,hit_into_play,field_out,0.0,1.0
2021-04-26,2021,634382,40,1,FF,R,foul,,,
2021-04-26,2021,634382,40,2,FF,R,ball,,,
2021-04-26,2021,634382,40,3,FF,R,ball,,,
2021-04-26,2021,634382,40,4,CH,R,foul_tip,,,
2021-04-26,2021,634382,40,5,CH,R,ball,,,
2021-04-26,2021,634382,40,6,CH,R,foul,,,
2021-04-26,2021,634382,40,7,FF,R,hit_into_play,field_out,0.0,1.0
2021-04-26,2021,634382,63,1,FS,R,called_strike,,,
2021-04-26,2021,634382,63,2,FS,R,ball,,,
2021-04-26,2021,634382,63,3,FS,R,foul,,,
2021-04-26,2021,634382,63,4,FF,R,ball,,,
2021-04-26,2021,634382,63,5,FF,R,ball,,,
2021-04-26,2021,634382,63,6,FF,R,hit_into_play,single,0.9,1.0
2021-04-27,2021,634333,2,1,FF,R,swinging_strike,,,
2021-04-27,2021,634333,2,2,FF,R,foul,,,
2021-04-27,2021,634333,2,3,SL,R,ball,,,
2021-04-27,2021,634333,2,4,ST,R,ball,,,
2021-04-27,2021,634333,2,5,FF,R,hit_into_play,field_out,0.0,1.0
2021-04-27,2021,634333,21,1,FF,R,ball,,,
2021-04-27,2021,634333,21,2,KC,R,ball,,,
2021-04-27,2021,634333,21,3,FF,R,called_strike,,,
2021-04-27,2021,634333,21,4,FF,R,hit_into_play,field_out,0.0,1.0
2021-04-27,2021,634333,40,1,FF,R,ball,,,
2021-04-27,2021,634333,40,2,FF,R,ball,,,
2021-04-27,2021,634333,40,3,FF,R,ball,,,
2021-04-27,2021,634333,40,4,FF,R,ball,walk,0.7,1.0
2021-04-27,2021,634333,61,1,SL,R,swinging_strike,,,
2021-04-27,2021,634333,61,2,SL,R,foul,,,
2021-04-27,2021,634333,61,3,SL,R,foul,,,
2021-04-27,2021,634333,61,4,FF,R,foul,,,
2021-04-27,2021,634333,61,5,FF,R,hit_into_play,field_out,0.0,1.0
2021-04-28,2021,634360,2,1,SI,R,foul,,,
2021-04-28,2021,634360,2,2,CH,R,foul,,,
2021-04-28,2021,634360,2,3,FF,R,ball,,,
2021-04-28,2021,634360,2,4,FF,R,ball,,,
2021-04-28,2021,634360,2,5,CU,R,hit_into_play,field_out,0.0,1.0
2021-04-28,2021,634360,20,1,SL,R,foul,,,
2021-04-28,2021,634360,20,2,SI,R,ball,,,
2021-04-28,2021,634360,20,3,FF,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2021-04-28,2021,634360,35,1,FF,R,foul,,,
2021-04-28,2021,634360,35,2,FF,R,hit_into_play,field_out,0.0,1.0
2021-04-28,2021,634360,54,1,FF,R,ball,,,
2021-04-28,2021,634360,54,2,FF,R,hit_into_play,field_out,0.0,1.0
2021-04-29,2021,634353,3,1,ST,R,called_strike,,,
2021-04-29,2021,634353,3,2,ST,R,hit_into_play,field_out,0.0,1.0
2021-04-29,2021,634353,22,1,FF,R,foul_tip,,,
2021-04-29,2021,634353,22,2,FC,R,ball,,,
2021-04-29,2021,634353,22,3,FC,R,ball,,,
2021-04-29,2021,634353,22,4,FF,R,ball,,,
2021-04-29,2021,634353,22,5,FF,R,hit_into_play,single,0.9,1.0
2021-04-29,2021,634353,37,1,SL,R,ball,,,
2021-04-29,2021,634353,37,2,SL,R,ball,,,
2021-04-29,2021,634353,37,3,FF,R,swinging_strike,,,
2021-04-29,2021,634353,37,4,FF,R,foul_tip,,,
2021-04-29,2021,634353,37,5,CU,R,swinging_strike,strikeout,0.0,1.0
2021-04-29,2021,634353,56,1,SI,R,hit_into_play,field_out,0.0,1.0
2021-04-30,2021,634287,8,1,FF,L,called_strike,,,
2021-04-30,2021,634287,8,2,FF,L,foul,,,
2021-04-30,2021,634287,8,3,CU,L,foul,,,
2021-04-30,2021,634287,8,4,CU,L,ball,,,
2021-04-30,2021,634287,8,5,FF,L,foul,,,
2021-04-30,2021,634287,8,6,FF,L,foul,,,
2021-04-30,2021,634287,8,7,CH,L,ball,,,
2021-04-30,2021,634287,8,8,CU,L,swinging_strike,strikeout,0.0,1.0
2021-04-30,2021,634287,24,1,CH,L,foul,,,
2021-04-30,2021,634287,24,2,CU,L,ball,,,
2021-04-30,2021,634287,24,3,FF,L,swinging_strike,,,
2021-04-30,2021,634287,24,4,CU,L,ball,,,
2021-04-30,2021,634287,24,5,CH,L,ball,,,
2021-04-30,2021,634287,24,6,CH,L,blocked_ball,walk,0.7,1.0
2021-04-30,2021,634287,37,1,CU,R,ball,,,
2021-04-30,2021,634287,37,2,CU,R,ball,,,
2021-04-30,2021,634287,37,3,SI,R,hit_into_play,field_out,0.0,1.0
2021-04-30,2021,634287,52,1,SI,R,foul,,,
2021-04-30,2021,634287,52,2,SI,R,hit_into_play,field_out,0.0,1.0
2021-04-30,2021,634287,67,1,SI,R,ball,,,
2021-04-30,2021,634287,67,2,SI,R,foul,,,
2021-04-30,2021,634287,67,3,SI,R,hit_into_play,field_out,0.0,1.0
2021-05-01,2021,634272,9,1,FF,R,foul,,,
2021-05-01,2021,634272,9,2,FF,R,ball,,,
2021-05-01,2021,634272,9,3,SL,R,swinging_strike,,,
2021-05-01,2021,634272,9,4,SL,R,swinging_strike,strikeout,0.0,1.0
2021-05-01,2021,634272,29,1,SL,R,swinging_strike,,,
2021-05-01,2021,634272,29,2,SL,R,blocked_ball,,,
2021-05-01,2021,634272,29,3,FF,R,ball,,,
2021-05-01,2021,634272,29,4,SL,R,called_strike,,,
2021-05-01,2021,634272,29,5,FF,R,ball,,,
2021-05-01,2021,634272,29,6,SL,R,swinging_strike,strikeout,0.0,1.0
2021-05-01,2021,634272,52,1,FF,R,ball,,,
2021-05-01,2021,634272,52,2,SL,R,ball,,,
2021-05-01,2021,634272,52,3,FF,R,ball,,,
2021-05-01,2021,634272,52,4,FF,R,called_strike,,,
2021-05-01,2021,634272,52,5,FF,R,ball,walk,0.7,1.0
2021-05-01,2021,634272,67,1,SL,R,ball,,,
2021-05-01,2021,634272,67,2,SI,R,ball,,,
2021-05-01,2021,634272,67,3,SI,R,foul,,,
2021-05-01,2021,634272,67,4,SI,R,called_strike,,,
2021-05-01,2021,634272,67,5,SI,R,ball,,,
2021-05-01,2021,634272,67,6,SI,R,ball,walk,0.7,1.0
2021-05-01,2021,634272,81,1,SL,R,ball,,,
2021-05-01,2021,634272,81,2,SL,R,ball,,,
2021-05-01,2021,634272,81,3,SI,R,called_strike,,,
2021-05-01,2021,634272,81,4,SI,R,foul,,,
2021-05-01,2021,634272,81,5,SL,R,swinging_strike,strikeout,0.0,1.0
2021-05-02,2021,634340,7,1,CU,R,called_strike,,,
2021-05-02,2021,634340,7,2,SI,R,hit_into_play,field_out,0.0,1.0
2021-05-02,2021,634340,28,1,SI,R,foul,,,
2021-05-02,2021,634340,28,2,CU,R,ball,,,
2021-05-02,2021,634340,28,3,SL,R,swinging_strike,,,
2021-05-02,2021,634340,28,4,SL,R,swinging_strike,strikeout,0.0,1.0
2021-05-02,2021,634340,41,1,FF,R,ball,,,
2021-05-02,2021,634340,41,2,SL,R,called_strike,,,
2021-05-02,2021,634340,41,3,SI,R,hit_into_play,field_out,0.0,1.0
2021-05-02,2021,634340,58,1,SI,R,ball,,,
2021-05-02,2021,634340,58,2,SI,R,foul,,,
2021-05-02,2021,634340,58,3,SI,R,hit_into_play,force_out,0.0,1.0
2021-05-03,2021,634242,5,1,FF,R,ball,,,
2021-05-03,2021,634242,5,2,FF,R,called_strike,,,
2021-05-03,2021,634242,5,3,FF,R,ball,,,
2021-05-03,2021,634242,5,4,FF,R,swinging_strike,,,
2021-05-03,2021,634242,5,5,CU,R,ball,,,
2021-05-03,2021,634242,5,6,FF,R,foul,,,
2021-05-03,2021,634242,5,7,FF,R,hit_into_play,field_out,0.0,1.0
2021-05-03,2021,634242,23,1,FF,R,called_strike,,,
2021-05-03,2021,634242,23,2,CU,R,hit_into_play,field_out,0.0,1.0
2021-05-03,2021,634242,43,1,FF,R,ball,,,
2021-05-03,2021,634242,43,2,FC,R,foul,,,
2021-05-03,2021,634242,43,3,FF,R,ball,,,
2021-05-03,2021,634242,43,4,FF,R,foul,,,
2021-05-03,2021,634242,43,5,FF,R,foul,,,
2021-05-03,2021,634242,43,6,CU,R,ball,,,
2021-05-03,2021,634242,43,7,FF,R,hit_into_play,field_out,0.0,1.0
2021-05-03,2021,634242,63,1,FF,L,ball,,,
2021-05-03,2021,634242,63,2,FF,L,hit_into_play,field_out,0.0,1.0
2021-05-04,2021,634265,6,1,SL,R,ball,,,
2021-05-04,2021,634265,6,2,FF,R,foul,,,
2021-05-04,2021,634265,6,3,SI,R,hit_into_play,field_out,0.0,1.0
2021-05-04,2021,634265,27,1,KC,R,ball,,,
2021-05-04,2021,634265,27,2,SI,R,foul,,,
2021-05-04,2021,634265,27,3,FF,R,foul,,,
2021-05-04,2021,634265,27,4,KC,R,ball,,,
2021-05-04,2021,634265,27,5,SL,R,called_strike,strikeout,0.0,1.0
2021-05-04,2021,634265,46,1,FC,R,ball,,,
2021-05-04,2021,634265,46,2,FF,R,hit_into_play,field_out,0.0,1.0
2021-05-04,2021,634265,64,1,CU,R,blocked_ball,,,
2021-05-04,2021,634265,64,2,FC,R,ball,,,
2021-05-04,2021,634265,64,3,FC,R,ball,,,
2021-05-04,2021,634265,64,4,FF,R,called_strike,,,
2021-05-04,2021,634265,64,5,FF,R,called_strike,,,
2021-05-04,2021,634265,64,6,FF,R,ball,walk,0.7,1.0
2021-05-05,2021,634220,6,1,FF,L,foul,,,
2021-05-05,2021,634220,6,2,FF,L,called_strike,,,
2021-05-05,2021,634220,6,3,KC,L,foul,,,
2021-05-05,2021,634220,6,4,FF,L,ball,,,
2021-05-05,2021,634220,6,5,FF,L,ball,,,
2021-05-05,2021,634220,6,6,FF,L,ball,,,
2021-05-05,2021,634220,6,7,FF,L,foul_tip,strikeout,0.0,1.0
2021-05-05,2021,634220,26,1,SL,L,hit_into_play,field_out,0.0,1.0
2021-05-05,2021,634220,46,1,FF,L,foul,,,
2021-05-05,2021,634220,46,2,FF,L,foul,,,
2021-05-05,2021,634220,46,3,CH,L,ball,,,
2021-05-05,2021,634220,46,4,CH,L,foul,,,
2021-05-05,2021,634220,46,5,FF,L,foul,,,
2021-05-05,2021,634220,46,6,FF,L,ball,,,
2021-05-05,2021,634220,46,7,KC,L,foul,,,
2021-05-05,2021,634220,46,8,FF,L,ball,,,
2021-05-05,2021,634220,46,9,CH,L,swinging_strike,strikeout,0.0,1.0
2021-05-07,2021,634253,4,1,FF,R,ball,,,
2021-05-07,2021,634253,4,2,SL,R,ball,,,
2021-05-07,2021,634253,4,3,SI,R,ball,,,
2021-05-07,2021,634253,4,4,FF,R,called_strike,,,
2021-05-07,2021,634253,4,5,FF,R,hit_into_play,double_play,0.0,1.0
2021-05-07,2021,634253,29,1,FF,R,called_strike,,,
2021-05-07,2021,634253,29,2,FF,R,ball,,,
2021-05-07,2021,634253,29,3,FF,R,foul,,,
2021-05-07,2021,634253,29,4,SL,R,hit_into_play,double,1.25,1.0
2021-05-07,2021,634253,44,1,SI,R,foul_tip,,,
2021-05-07,2021,634253,44,2,CU,R,ball,,,
2021-05-07,2021,634253,44,3,FF,R,hit_into_play,field_out,0.0,1.0
2021-05-07,2021,634253,60,1,CH,L,called_strike,,,
2021-05-07,2021,634253,60,2,CH,L,hit_into_play,field_out,0.0,1.0
2021-05-08,2021,634171,4,1,SL,R,called_strike,,,
2021-05-08,2021,634171,4,2,SI,R,blocked_ball,,,
2021-05-08,2021,634171,4,3,SL,R,foul,,,
2021-05-08,2021,634171,4,4,SL,R,hit_into_play,field_out,0.0,1.0
2021-05-08,2021,634171,20,1,FF,R,called_strike,,,
2021-05-08,2021,634171,20,2,SI,R,ball,,,
2021-05-08,2021,634171,20,3,FS,R,foul,,,
2021-05-08,2021,634171,20,4,FS,R,hit_into_play,field_out,0.0,1.0
2021-05-08,2021,634171,33,1,FF,L,called_strike,,,
2021-05-08,2021,634171,33,2,FF,L,ball,,,
2021-05-08,2021,634171,33,3,CH,L,blocked_ball,,,
2021-05-08,2021,634171,33,4,FF,L,hit_into_play,field_out,0.0,1.0
2021-05-08,2021,634171,58,1,FC,L,hit_into_play,field_out,0.0,1.0
2021-05-08,2021,634171,80,1,FF,R,hit_into_play,field_out,0.0,1.0
2021-05-11,2021,634142,8,1,FF,R,foul,,,
2021-05-11,2021,634142,8,2,ST,R,swinging_strike,,,
2021-05-11,2021,634142,8,3,ST,R,called_strike,strikeout,0.0,1.0
2021-05-11,2021,634142,25,1,FF,R,ball,,,
2021-05-11,2021,634142,25,2,FF,R,called_strike,,,
2021-05-11,2021,634142,25,3,ST,R,ball,,,
2021-05-11,2021,634142,25,4,FF,R,foul,,,
2021-05-11,2021,634142,25,5,FF,R,ball,,,
2021-05-11,2021,634142,25,6,FF,R,ball,walk,0.7,1.0
2021-05-11,2021,634142,46,1,FF,R,hit_into_play,field_out,0.0,1.0
2021-05-12,2021,634140,8,1,FF,L,called_strike,,,
2021-05-12,2021,634140,8,2,FF,L,hit_into_play,field_out,0.0,1.0
2021-05-12,2021,634140,32,1,FF,L,hit_into_play,single,0.9,1.0
2021-05-12,2021,634140,53,1,SV,L,called_strike,,,
2021-05-12,2021,634140,53,2,FF,L,hit_into_play,field_out,0.0,1.0
2021-05-13,2021,634135,8,1,FF,R,foul,,,
2021-05-13,2021,634135,8,2,FF,R,foul,,,
2021-05-13,2021,634135,8,3,SL,R,hit_into_play,field_out,0.0,1.0
2021-05-13,2021,634135,32,1,FF,R,hit_into_play,field_out,0.0,1.0
2021-05-13,2021,634135,50,1,FF,R,ball,,,
2021-05-13,2021,634135,50,2,SL,R,swinging_strike,,,
2021-05-13,2021,634135,50,3,FF,R,hit_into_play,field_out,0.0,1.0
2021-05-13,2021,634135,66,1,FC,R,ball,,,
2021-05-13,2021,634135,66,2,FC,R,blocked_ball,,,
2021-05-13,2021,634135,66,3,FC,R,swinging_strike,,,
2021-05-13,2021,634135,66,4,FC,R,swinging_strike,,,
2021-05-13,2021,634135,66,5,FC,R,ball,,,
2021-05-13,2021,634135,66,6,FC,R,ball,walk,0.7,1.0
2021-05-24,2021,633955,6,1,SL,R,foul,,,
2021-05-24,2021,633955,6,2,FF,R,called_strike,,,
2021-05-24,2021,633955,6,3,FF,R,called_strike,strikeout,0.0,1.0
2021-05-24,2021,633955,26,1,SL,R,hit_into_play,double,1.25,1.0
2021-05-24,2021,633955,38,1,FF,R,ball,,,
2021-05-24,2021,633955,38,2,SL,R,hit_into_play,field_out,0.0,1.0
2021-05-24,2021,633955,58,1,SL,R,called_strike,,,
2021-05-24,2021,633955,58,2,SL,R,foul,,,
2021-05-24,2021,633955,58,3,FF,R,called_strike,strikeout,0.0,1.0
2021-05-25,2021,633945,5,1,CH,L,hit_into_play,single,0.9,1.0
2021-05-25,2021,633945,24,1,CH,L,foul,,,
2021-05-25,2021,633945,24,2,CH,L,hit_into_play,grounded_into_double_play,0.0,1.0
2021-05-25,2021,633945,40,1,SI,L,ball,,,
2021-05-25,2021,633945,40,2,FF,L,ball,,,
2021-05-25,2021,633945,40,3,FF,L,called_strike,,,
2021-05-25,2021,633945,40,4,CH,L,hit_into_play,single,0.9,1.0
2021-05-25,2021,633945,57,1,FF,L,ball,,,
2021-05-25,2021,633945,57,2,FF,L,foul,,,
2021-05-25,2021,633945,57,3,SL,L,ball,,,
2021-05-25,2021,633945,57,4,SL,L,ball,,,
2021-05-25,2021,633945,57,5,FF,L,hit_into_play,field_out,0.0,1.0
2021-05-26,2021,634074,12,1,FF,R,called_strike,,,
2021-05-26,2021,634074,12,2,SL,R,ball,,,
2021-05-26,2021,634074,12,3,SL,R,hit_into_play,field_out,0.0,1.0
2021-05-26,2021,634074,30,1,SL,R,called_strike,,,
2021-05-26,2021,634074,30,2,SL,R,blocked_ball,,,
2021-05-26,2021,634074,30,3,SL,R,foul,,,
2021-05-26,2021,634074,30,4,FF,R,ball,,,
2021-05-26,2021,634074,30,5,SL,R,ball,,,
2021-05-26,2021,634074,30,6,FF,R,ball,walk,0.7,1.0
2021-05-26,2021,634074,54,1,FF,R,called_strike,,,
2021-05-26,2021,634074,54,2,SL,R,hit_into_play,field_out,0.0,1.0
2021-05-26,2021,634074,69,1,ST,L,ball,,,
2021-05-26,2021,634074,69,2,FF,L,ball,,,
2021-05-26,2021,634074,69,3,FF,L,called_strike,,,
2021-05-26,2021,634074,69,4,FF,L,hit_into_play,single,0.9,1.0
2021-05-27,2021,633934,11,1,FF,L,foul,,,
2021-05-27,2021,633934,11,2,FF,L,called_strike,,,
2021-05-27,2021,633934,11,3,CU,L,ball,,,
2021-05-27,2021,633934,11,4,CU,L,ball,,,
2021-05-27,2021,633934,11,5,FF,L,called_strike,strikeout,0.0,1.0
2021-05-27,2021,633934,27,1,CU,L,ball,,,
2021-05-27,2021,633934,27,2,FF,L,called_strike,,,
2021-05-27,2021,633934,27,3,FC,L,ball,,,
2021-05-27,2021,633934,27,4,FC,L,foul,,,
2021-05-27,2021,633934,27,5,CU,L,foul,,,
2021-05-27,2021,633934,27,6,CU,L,swinging_strike_blocked,strikeout,0.0,1.0
2021-05-27,2021,633934,47,1,FF,L,called_strike,,,
2021-05-27,2021,633934,47,2,FF,L,ball,,,
2021-05-27,2021,633934,47,3,FF,L,hit_into_play,single,0.9,1.0
2021-05-27,2021,633934,61,1,SI,L,called_strike,,,
2021-05-27,2021,633934,61,2,SI,L,hit_into_play,single,0.9,1.0
2021-05-28,2021,633997,13,1,CU,R,ball,,,
2021-05-28,2021,633997,13,2,FF,R,foul,,,
2021-05-28,2021,633997,13,3,CU,R,hit_into_play,single,0.9,1.0
2021-05-28,2021,633997,25,1,CU,R,called_strike,,,
2021-05-28,2021,633997,25,2,FF,R,swinging_strike,,,
2021-05-28,2021,633997,25,3,FF,R,ball,,,
2021-05-28,2021,633997,25,4,CU,R,hit_into_play,field_out,0.0,1.0
2021-05-28,2021,633997,47,1,CU,R,called_strike,,,
2021-05-28,2021,633997,47,2,FF,R,foul,,,
2021-05-28,2021,633997,47,3,FF,R,foul,,,
2021-05-28,2021,633997,47,4,SL,R,hit_into_play,field_out,0.0,1.0
2021-05-29,2021,633947,12,1,SI,R,ball,,,
2021-05-29,2021,633947,12,2,SI,R,called_strike,,,
2021-05-29,2021,633947,12,3,SL,R,foul_tip,,,
2021-05-29,2021,633947,12,4,SI,R,ball,,,
2021-05-29,2021,633947,12,5,SL,R,ball,,,
2021-05-29,2021,633947,12,6,SI,R,blocked_ball,walk,0.7,1.0
2021-05-29,2021,633947,30,1,FF,R,ball,,,
2021-05-29,2021,633947,30,2,CH,R,hit_into_play,field_out,0.0,1.0
2021-05-29,2021,633947,46,1,FF,R,foul,,,
2021-05-29,2021,633947,46,2,FF,R,ball,,,
2021-05-29,2021,633947,46,3,SL,R,foul,,,
2021-05-29,2021,633947,46,4,FF,R,foul,,,
2021-05-29,2021,633947,46,5,SI,R,hit_into_play,field_out,0.0,1.0
2021-05-30,2021,633968,8,1,CU,L,ball,,,
2021-05-30,2021,633968,8,2,FF,L,ball,,,
2021-05-30,2021,633968,8,3,FF,L,hit_into_play,double,1.25,1.0
2021-05-30,2021,633968,23,1,SL,L,called_strike,,,
2021-05-30,2021,633968,23,2,SL,L,swinging_strike,,,
2021-05-30,2021,633968,23,3,SL,L,foul,,,
2021-05-30,2021,633968,23,4,FF,L,hit_into_play,single,0.9,1.0
2021-05-30,2021,633968,39,1,FC,R,swinging_strike,,,
2021-05-30,2021,633968,39,2,FC,R,foul,,,
2021-05-30,2021,633968,39,3,FF,R,foul,,,
2021-05-30,2021,633968,39,4,FF,R,hit_into_play,field_out,0.0,1.0
2021-05-30,2021,633968,61,1,FF,L,foul,,,
2021-05-30,2021,633968,61,2,FF,L,ball,,,
2021-05-30,2021,633968,61,3,SI,L,swinging_strike,,,
2021-05-30,2021,633968,61,4,FF,L,ball,,,
2021-05-30,2021,633968,61,5,SI,L,hit_into_play,field_error,0.9,1.0
2021-05-31,2021,633849,11,1,FF,R,ball,,,
2021-05-31,2021,633849,11,2,CH,R,called_strike,,,
2021-05-31,2021,633849,11,3,SL,R,swinging_strike,,,
