pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,bucket,is_pa
SL,2026-08-30,88.4,-1.17,6.13,"Miller, Mason",676356,695243,home_run,hit_into_play,,,,,1.0,Jonny DeLuca homers (9) on a fly ball to left field. Junior Caminero scores.,R,R,R,TB,SD,X,,fly_ball,0,1,2026,1.11,-0.12,-0.4822948983997617,2.8165806680835077,,,691406.0,2,9,Bot,33.47,108.6,,,,,-0.7061167131785226,-128.78333917497827,-1.49663220669105,12.44417312465303,29.224562589483806,-33.381621962078825,3.133120079,1.581200787,319.0,90.7,40.0,88.7,2434.0,6.6,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.86,0.011,0.013,2.0,1.0,0.0,3.0,3.0,72,2,Slider,1,3,1,3,3,3,3,3,Standard,Standard,39.0,0.49,2.262,71.4,7.3,,0.023,-2.262,90.7,-2,-2,0.046,0.046,27,27,28,28,1,3,5.0,1.0,5.0,1.0,3.05,-1.11,-1.11,41.5,5.935395888325333,-18.50467973792455,16.504538352731636,31.098995905013453,36.22118280433368,Slider,True
SL,2026-08-30,88.6,-1.2,6.17,"Miller, Mason",676356,695243,,called_strike,,,,,2.0,,R,R,R,TB,SD,S,,,0,0,2026,0.93,-0.17,-0.0685425152937868,3.0988399704121554,,,691406.0,2,9,Bot,,,,,,,0.7544467255639461,-128.97839195677994,-0.7927589762720948,10.101151712679297,30.41666438286526,-34.138839900550856,3.133120079,1.581200787,,,,88.7,2454.0,6.6,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.86,,,,,,,,72,1,Slider,1,3,1,3,3,1,1,3,Standard,Standard,40.0,0.0,-0.041,,,,,0.041,,-2,-2,0.046,0.046,27,27,28,28,1,3,5.0,1.0,5.0,1.0,3.11,-0.93,-0.93,38.9,,,,,,Slider,False
FF,2026-08-30,102.6,-1.13,6.26,"Miller, Mason",802415,695243,field_out,hit_into_play,,,,,3.0,Chandler Simpson lines out to left fielder Samad Taylor.,R,L,R,TB,SD,X,7.0,line_drive,1,2,2026,-0.29,1.56,0.6780904988542436,3.268635038955265,,,691406.0,1,9,Bot,89.48,113.68,,,,,5.834688005202247,-149.28107720779707,-6.931948050224689,-5.778372406324075,35.95296976797936,-7.373406887993501,3.177878937,1.60378937,273.0,85.0,21.0,103.7,2469.0,6.9,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.61,0.551,0.518,0.0,1.0,0.0,0.0,3.0,71,4,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Strategic,206.0,-0.046,-0.183,60.1,5.6,,0.687,0.183,88.0,-2,-2,0.092,0.092,27,25,28,26,1,3,5.0,1.0,5.0,1.0,0.61,0.29,-0.29,41.7,-0.0159866889398765,10.6517744952076,30.401346595345032,31.50065096949673,16.640230241868995,Four-seam,True
FF,2026-08-30,102.1,-1.23,6.18,"Miller, Mason",802415,695243,,foul,,,,,9.0,,R,L,R,TB,SD,S,,,1,1,2026,-0.53,1.41,0.4022246332330332,1.8873856934081412,,,691406.0,1,9,Bot,,,,,,,5.884424987856133,-148.26731260892944,-10.100449024099184,-9.208559661091376,36.10430731027514,-9.05409635866322,3.177878937,1.60378937,226.0,73.9,43.0,102.9,2430.0,6.9,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.61,,,,,,,,71,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Strategic,Strategic,210.0,-0.017,-0.067,67.8,6.9,,,0.067,88.0,-2,-2,0.109,0.109,27,25,28,26,1,3,5.0,1.0,5.0,1.0,0.78,0.53,-0.53,37.8,-5.374966547293022,4.512783946663368,38.8877406859271,34.952820996276216,17.406229302176477,Four-seam,False
SL,2026-08-30,87.1,-1.35,6.08,"Miller, Mason",802415,695243,,ball,,,,,13.0,,R,L,R,TB,SD,B,,,0,1,2026,0.72,-0.55,-0.4780803552819186,0.9838358514269584,,,691406.0,1,9,Bot,,,,,,,0.5641504332742892,-126.84016785745489,-4.662329575124667,7.646156813548763,27.58293009854999,-37.27470064846941,3.177878937,1.60378937,,,,87.8,2409.0,6.8,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.65,,,,,,,,71,2,Slider,1,3,1,3,3,1,1,3,Strategic,Strategic,36.0,0.007,0.026,,,,,-0.026,,-2,-2,0.102,0.102,27,25,28,26,1,3,5.0,1.0,5.0,1.0,3.56,-0.72,0.72,38.1,,,,,,Slider,False
FF,2026-08-30,102.2,-1.33,6.24,"Miller, Mason",802415,695243,,foul,,,,,6.0,,R,L,R,TB,SD,S,,,0,0,2026,-0.48,1.64,0.2786217310779547,2.5790111050834894,,,691406.0,1,9,Bot,,,,,,,5.696472565201184,-148.5093301582019,-8.940075507272153,-8.450387522504814,34.90109179919206,-5.877386025020698,3.177878937,1.60378937,211.0,74.6,38.0,103.1,2531.0,6.8,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.7,,,,,,,,71,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Strategic,Standard,210.0,-0.01,-0.037,64.3,6.5,,,0.037,88.0,-2,-2,0.112,0.112,27,25,28,26,1,3,5.0,1.0,5.0,1.0,0.54,0.48,-0.48,41.4,-5.023573143269173,7.529354357846441,36.14662992059647,36.61575211333836,17.244726080723336,Four-seam,False
SL,2026-08-30,88.6,-1.23,6.09,"Miller, Mason",689414,695243,strikeout,swinging_strike,,,,,14.0,Liam Hicks strikes out swinging.,R,L,R,TB,SD,S,2.0,,1,2,2026,0.86,-0.79,0.2617460636054685,1.123160566344779,,,691406.0,0,9,Bot,,,,,,,1.78725249592453,-129.06363415291105,-4.137133965478615,9.169867352523008,28.640623697102132,-40.29762804710618,3.085728346,1.557283465,,,,89.5,2499.0,6.9,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.56,,0.0,0.0,1.0,0.0,0.0,,70,5,Slider,1,3,1,3,3,1,1,3,Infield shade,Standard,37.0,-0.056,-0.173,65.6,8.2,1.210163652,,0.173,,-2,-2,0.168,0.168,27,27,28,27,1,0,5.0,1.0,5.0,1.0,3.71,-0.86,0.86,37.3,23.20522015280754,-32.8547578690251,31.898762625778552,31.06808253030284,45.35272169759622,Slider,True
FF,2026-08-30,103.0,-1.17,6.23,"Miller, Mason",689414,695243,,foul,,,,,5.0,,R,L,R,TB,SD,S,,,1,2,2026,-0.72,1.35,0.2689624181089477,2.4230444223970435,,,691406.0,0,9,Bot,,,,,,,5.838845361263712,-149.67525537414758,-8.731731588189419,-12.251604171481278,37.68152942471974,-9.85998730652415,3.085728346,1.557283465,208.0,74.3,48.0,103.4,2429.0,6.7,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.8,,,,,,,,70,4,4-Seam Fastball,1,3,1,3,3,1,1,3,Infield shade,Standard,206.0,0.0,0.0,66.0,6.4,,,0.0,88.0,-2,-2,0.168,0.168,27,27,28,27,1,0,5.0,1.0,5.0,1.0,0.81,0.72,-0.72,40.4,3.9796034053639344,-6.31835202907095,31.746383768808897,30.20852654730664,24.595504480691055,Four-seam,False
SL,2026-08-30,89.2,-1.32,6.03,"Miller, Mason",689414,695243,,swinging_strike_blocked,,,,,14.0,,R,L,R,TB,SD,S,,,1,1,2026,1.18,-0.3,0.5241228801306697,0.2969203595510126,,,691406.0,0,9,Bot,,,,,,,1.9601678707916177,-129.74733748742497,-7.176442570331058,12.837316141780311,28.65104505866705,-34.145483590008055,3.085728346,1.557283465,,,,90.1,2559.0,7.0,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.52,,,,,,,,70,3,Slider,1,3,1,3,3,1,1,3,Infield shade,Standard,39.0,-0.02,-0.054,67.0,8.8,11.677059756,,0.054,,-2,-2,0.188,0.188,27,27,28,27,1,0,5.0,1.0,5.0,1.0,3.18,-1.18,1.18,37.1,28.156898968951193,-52.28948817673244,35.47184864145199,30.084270415870535,57.51101469049692,Slider,False
SL,2026-08-30,87.5,-1.58,5.98,"Miller, Mason",689414,695243,,ball,,,,,11.0,,R,L,R,TB,SD,B,,,0,1,2026,1.24,-0.19,-1.931269734473929,3.932312740681728,,,691406.0,0,9,Bot,,,,,,,-3.464206219382564,-127.37306254178796,1.8467651216225272,14.186040036245348,28.737309290804244,-34.86942119993529,3.085728346,1.557283465,,,,87.8,2416.0,6.7,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.8,,,,,,,,70,2,Slider,1,3,1,3,3,1,1,3,Infield shade,Standard,48.0,0.008,0.026,,,,,-0.026,,-2,-2,0.18,0.18,27,27,28,27,1,0,5.0,1.0,5.0,1.0,3.19,-1.24,1.24,35.4,,,,,,Slider,False
FF,2026-08-30,101.5,-1.41,6.19,"Miller, Mason",689414,695243,,foul,,,,,5.0,,R,L,R,TB,SD,S,,,0,0,2026,-0.65,1.54,-0.1340565093687271,2.0376462921626253,,,691406.0,0,9,Bot,,,,,,,5.169460564170265,-147.40510770959153,-9.884242373582268,-10.78207011233919,35.63904215191819,-7.607433333675614,3.085728346,1.557283465,165.0,80.9,71.0,102.5,2455.0,7.0,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.53,,,,,,,,70,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,209.0,-0.012,-0.04,71.4,7.2,,,0.04,88.0,-2,-2,0.192,0.192,27,27,28,27,1,0,5.0,1.0,5.0,1.0,0.69,0.65,-0.65,38.7,7.690678675152628,-4.6460616832757555,34.82197366964505,35.16499225320139,29.216055962453133,Four-seam,False
SL,2026-08-30,87.0,-1.16,6.17,"Miller, Mason",691406,695243,single,hit_into_play,,,,,4.0,Junior Caminero singles on a line drive to center fielder Jackson Merrill.,R,R,R,TB,SD,X,8.0,line_drive,1,2,2026,0.87,-0.37,-0.652886049532031,2.1571621026562564,,,,0,9,Bot,109.65,87.27,,,,,-0.6152543158337329,-126.80483869266727,-2.4900848022696813,9.476090035549104,26.084181048628594,-35.815150815911984,3.243700787,1.637007874,245.0,78.2,19.0,87.7,2426.0,6.7,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.82,0.989,0.906,0.9,1.0,1.0,0.0,4.0,69,4,Slider,1,3,1,3,3,1,1,3,Standard,Standard,23.0,0.111,0.517,69.1,7.7,,1.071,-0.517,88.0,-2,-2,0.081,0.081,27,22,28,23,1,3,5.0,1.0,5.0,1.0,3.37,-0.87,-0.87,39.4,-0.909000033632727,8.533451697742143,30.385650029374062,30.78427569753487,32.211501896702615,Slider,True
FF,2026-08-30,102.1,-1.19,6.28,"Miller, Mason",691406,695243,,foul,,,,,13.0,,R,R,R,TB,SD,S,,,1,1,2026,-0.54,1.44,-1.0170468225384337,2.3697813271525323,,,,0,9,Bot,,,,,,,1.826895640107114,-148.3797018395613,-9.022537057173151,-8.40878181691485,37.14632780684471,-8.97594421459149,3.243700787,1.637007874,257.0,79.9,34.0,102.4,2578.0,6.6,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.86,,,,,,,,69,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,207.0,-0.012,-0.06,75.3,8.3,,,0.06,88.0,-2,-2,0.093,0.093,27,22,28,23,1,3,5.0,1.0,5.0,1.0,0.76,0.54,0.54,40.5,6.557296285814186,-6.647777432276695,36.87150189911012,26.782720382382443,31.501293808113637,Four-seam,False
SL,2026-08-30,88.9,-1.24,6.07,"Miller, Mason",691406,695243,,ball,,,,,14.0,,R,R,R,TB,SD,B,,,0,1,2026,1.04,-0.52,2.6068492146691256,-0.1722136146632009,,,,0,9,Bot,,,,,,,7.1508379162856315,-129.1180563132865,-7.830380195922643,9.952290618636296,29.04283160320073,-36.34829329314242,3.243700787,1.637007874,,,,89.4,2530.0,6.9,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.63,,,,,,,,69,2,Slider,1,3,1,3,3,1,1,3,Standard,Standard,31.0,0.005,0.029,,,,,-0.029,,-2,-2,0.088,0.088,27,22,28,23,1,3,5.0,1.0,5.0,1.0,3.43,-1.04,-1.04,38.7,,,,,,Slider,False
FF,2026-08-30,101.8,-1.21,6.29,"Miller, Mason",691406,695243,,called_strike,,,,,5.0,,R,R,R,TB,SD,S,,,0,0,2026,-0.48,1.67,0.0207860706295657,2.640221893497375,,,,0,9,Bot,,,,,,,4.639232924532304,-148.00783438756045,-8.892860960839439,-8.198463372707595,34.84947406888212,-5.72184298724048,3.243700787,1.637007874,,,,102.7,2570.0,6.8,822933,666023,664034,630105,823550,593428,669392,701538,687749,53.72,,,,,,,,69,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,210.0,-0.007,-0.041,,,,,0.041,,-2,-2,0.095,0.095,27,22,28,23,1,3,5.0,1.0,5.0,1.0,0.53,0.48,0.48,39.5,,,,,,Four-seam,False
SL,2026-08-25,88.7,-1.25,6.06,"Miller, Mason",663968,695243,strikeout,swinging_strike_blocked,,,,,14.0,"Jake Mangum strikes out swinging, catcher Luis Campusano to first baseman Ty France.",R,L,R,SD,PIT,S,2.0,,2,2,2026,0.79,-0.4,0.9919359231202522,-0.1189356081040609,,,,2,9,Top,,,,,,,3.757784473968764,-128.8941556722961,-7.829969773096866,7.795160020472708,30.27943693902044,-34.97526474768806,3.179634186,1.604675197,,,,88.7,2329.0,6.7,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.83,,0.0,0.0,1.0,0.0,0.0,,61,5,Slider,0,1,1,0,1,0,1,0,Strategic,Standard,34.0,0.009,-0.223,56.0,8.8,8.29160112,,0.223,,-1,1,0.195,0.805,27,30,28,30,1,3,1.0,1.0,5.0,1.0,3.34,-0.79,0.79,35.8,28.362563186708833,-36.84177367778168,43.36547174339379,30.811398829976756,49.15293596630352,Slider,True
FF,2026-08-25,101.0,-1.3,6.22,"Miller, Mason",663968,695243,,foul,,,,,14.0,,R,L,R,SD,PIT,S,,,2,1,2026,-0.43,1.35,0.8955240168655033,1.8590541750303888,,,,2,9,Top,,,,,,,7.102275352695995,-146.7159072354934,-9.905426547624774,-7.861245502573843,33.170504414729585,-10.455741742873611,3.179634186,1.604675197,,,,101.7,2469.0,6.7,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.83,,,,,,,,61,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,196.0,0.002,-0.079,65.4,7.2,,,0.079,,-1,1,0.193,0.807,27,30,28,30,1,3,1.0,1.0,5.0,1.0,0.88,0.43,-0.43,41.5,20.80181815491213,4.47643859574433,36.47493002788755,29.53054653395436,22.448255405341705,Four-seam,False
FF,2026-08-25,101.3,-1.07,6.27,"Miller, Mason",663968,695243,,ball,,,,,14.0,,R,L,R,SD,PIT,B,,,1,1,2026,-0.48,1.14,0.2940777735386449,1.4728755757939482,,,,2,9,Top,,,,,,,4.988132281363318,-147.20379939153796,-10.76091344444165,-8.106381886912416,32.787579585510684,-13.261468649789308,3.179634186,1.604675197,,,,103.0,2455.0,7.1,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.37,,,,,,,,61,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,201.0,-0.002,0.055,,,,,-0.055,,-1,1,0.195,0.805,27,30,28,30,1,3,1.0,1.0,5.0,1.0,1.07,0.48,-0.48,42.6,,,,,,Four-seam,False
SL,2026-08-25,87.7,-1.18,6.11,"Miller, Mason",663968,695243,,swinging_strike,,,,,14.0,,R,L,R,SD,PIT,S,,,1,0,2026,0.75,-0.38,0.5377561405520699,0.0214326086839893,,,,2,9,Top,,,,,,,2.535828695623785,-127.53561077974328,-7.531822888579218,7.634296796075569,27.38622053998422,-34.884415933182744,3.179634186,1.604675197,,,,88.3,2341.0,6.8,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.68,,,,,,,,61,2,Slider,0,1,1,0,1,0,1,0,Standard,Standard,35.0,0.002,-0.056,63.9,9.2,13.56888312,,0.056,,-1,1,0.193,0.807,27,30,28,30,1,3,1.0,1.0,5.0,1.0,3.36,-0.75,0.75,41.1,27.32757120754255,-42.58224837663589,35.44326906303731,33.623397160645126,52.30626877964423,Slider,False
FF,2026-08-25,101.8,-1.21,6.25,"Miller, Mason",663968,695243,,ball,,,,,11.0,,R,L,R,SD,PIT,B,,,0,0,2026,-0.82,0.91,-0.6153088654628122,3.337442861017082,,,,2,9,Top,,,,,,,3.696177332075173,-148.1920158888553,-4.996719902875309,-13.01460076965419,34.67434645977562,-17.796934881365026,3.179634186,1.604675197,,,,103.2,2334.0,7.0,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.52,,,,,,,,61,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,202.0,-0.001,0.041,,,,,-0.041,,-1,1,0.194,0.806,27,30,28,30,1,3,1.0,1.0,5.0,1.0,1.29,0.82,-0.82,41.7,,,,,,Four-seam,False
CH,2026-08-25,98.2,-1.38,6.0,"Miller, Mason",665833,695243,home_run,hit_into_play,,,,,9.0,Oneil Cruz homers (17) on a line drive to right field.,R,L,R,SD,PIT,X,,line_drive,0,1,2026,-1.25,0.34,0.5166414722598227,1.766854625731878,,,,2,9,Top,227.71,83.12,,,,,8.062855339726463,-142.66956062104643,-6.57730945723526,-18.929642356660136,33.67391392624743,-26.102504175666557,3.515764436,1.774311024,379.0,111.8,19.0,98.8,1854.0,6.8,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.7,0.903,1.42,2.0,1.0,0.0,3.0,6.0,60,2,Changeup,0,0,0,0,1,0,1,0,Infield shade,Standard,230.0,-0.416,2.64,81.7,7.7,,2.529,-2.64,111.8,0,0,0.61,0.39,27,27,28,28,1,3,1.0,1.0,5.0,1.0,2.03,1.25,-1.25,32.7,8.569644265741891,-13.02836854529619,40.827549419784425,29.265295827751174,37.44393365021773,Changeup,True
FF,2026-08-25,100.8,-1.25,6.3,"Miller, Mason",665833,695243,,called_strike,,,,,2.0,,R,L,R,SD,PIT,S,,,0,0,2026,-0.15,1.17,-0.211009405703417,3.63364753150342,,,,2,9,Top,,,,,,,3.2171973513221435,-146.77117302229917,-4.744147396018457,-2.8628706743162717,34.53452820138775,-14.364834701330532,3.515764436,1.774311024,,,,101.6,2498.0,6.7,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.84,,,,,,,,60,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,197.0,0.005,-0.045,,,,,0.045,,0,0,0.605,0.395,27,27,28,28,1,3,1.0,1.0,5.0,1.0,1.07,0.15,-0.15,42.8,,,,,,Four-seam,False
FF,2026-08-25,100.6,-1.04,6.35,"Miller, Mason",693304,695243,field_out,hit_into_play,,,,,11.0,Nick Gonzales flies out to right fielder Fernando Tatis Jr.,R,R,R,SD,PIT,X,9.0,fly_ball,3,2,2026,-0.23,0.94,-0.1679184642958533,3.2404989182034214,,,,1,9,Top,172.82,87.42,,,,,2.955926426880445,-146.48481805611647,-5.368613194509815,-3.9559140978880776,35.270145983841125,-17.592182507635084,3.05062336,1.539566929,301.0,86.9,29.0,101.4,2346.0,6.7,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.78,0.034,0.031,0.0,1.0,0.0,0.0,3.0,59,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,194.0,0.056,-0.345,64.2,6.5,,0.053,0.345,88.0,0,0,0.549,0.451,27,27,28,27,1,3,1.0,1.0,5.0,1.0,1.31,0.23,0.23,42.9,7.394572273365663,9.42225433990054,29.370672564119054,35.208085510416616,22.621895810232175,Four-seam,True
FF,2026-08-25,101.4,-0.99,6.39,"Miller, Mason",693304,695243,,ball,,,,,11.0,,R,R,R,SD,PIT,B,,,2,2,2026,-0.27,1.24,-0.1497469648995059,4.4665563298188165,,,,1,9,Top,,,,,,,3.0118416299417143,-147.58115951604978,-2.946993932455008,-4.705444045114144,36.581169990498275,-13.564883828924218,3.05062336,1.539566929,,,,101.9,2402.0,6.6,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.87,,,,,,,,59,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,195.0,-0.016,0.112,,,,,-0.112,,0,0,0.565,0.435,27,27,28,27,1,3,1.0,1.0,5.0,1.0,0.98,0.27,0.27,43.5,,,,,,Four-seam,False
FF,2026-08-25,101.2,-1.23,6.32,"Miller, Mason",693304,695243,,foul,,,,,5.0,,R,R,R,SD,PIT,S,,,2,1,2026,-0.54,1.31,-0.0254683231151661,2.2390130355856908,,,,1,9,Top,,,,,,,4.660413651485468,-147.0786529792241,-9.06270015062818,-8.887744914522688,34.19550961871444,-11.25941570601388,3.05062336,1.539566929,267.0,85.3,40.0,101.9,2670.0,6.7,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.79,,,,,,,,59,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,201.0,0.013,-0.075,72.2,7.2,,,0.075,88.0,0,0,0.552,0.448,27,27,28,27,1,3,1.0,1.0,5.0,1.0,0.92,0.54,0.54,41.2,6.970041994226546,13.236026254676382,37.47461860177712,37.51211417754096,18.288703734591017,Four-seam,False
FF,2026-08-25,100.4,-1.15,6.39,"Miller, Mason",693304,695243,,foul,,,,,2.0,,R,R,R,SD,PIT,S,,,2,0,2026,-0.62,1.02,-0.1047035334289437,2.7552604188618357,,,,1,9,Top,,,,,,,4.387617013042131,-146.0924948016834,-7.018243482373544,-9.865277597127308,33.136277164403865,-16.099650908791165,3.05062336,1.539566929,172.0,75.3,61.0,101.3,2318.0,6.7,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.81,,,,,,,,59,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,204.0,0.011,-0.069,81.5,7.0,,,0.069,88.0,0,0,0.541,0.459,27,27,28,27,1,3,1.0,1.0,5.0,1.0,1.23,0.62,0.62,42.1,18.50078799570983,-7.330259664593387,28.31300604721511,35.243248748031306,21.831559052832624,Four-seam,False
SL,2026-08-25,86.6,-1.24,6.16,"Miller, Mason",693304,695243,,ball,,,,,11.0,,R,R,R,SD,PIT,B,,,1,0,2026,0.81,-0.41,-1.1932485816378748,2.8110355252276027,,,,1,9,Top,,,,,,,-1.5811396092481664,-126.18921291602372,-0.7050934680730492,8.982585280518386,26.95177816161285,-36.59228858107431,3.05062336,1.539566929,,,,87.2,2235.0,6.7,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.82,,,,,,,,59,2,Slider,0,0,0,0,0,0,0,0,Strategic,Strategic,42.0,-0.011,0.075,,,,,-0.075,,0,0,0.552,0.448,27,27,28,27,1,3,1.0,1.0,5.0,1.0,3.45,-0.81,-0.81,40.1,,,,,,Slider,False
FF,2026-08-25,98.7,-1.25,6.37,"Miller, Mason",693304,695243,,ball,,,,,12.0,,R,R,R,SD,PIT,B,,,0,0,2026,-0.34,1.29,0.2448034686747481,4.225289100583478,,,,1,9,Top,,,,,,,4.8478868025614545,-143.7487496054339,-3.328033116213245,-5.84113645899199,31.926089003366332,-13.738336615588096,3.05062336,1.539566929,,,,99.6,2427.0,6.6,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.87,,,,,,,,59,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,197.0,-0.006,0.041,,,,,-0.041,,0,0,0.558,0.442,27,27,28,27,1,3,1.0,1.0,5.0,1.0,1.04,0.34,0.34,43.1,,,,,,Four-seam,False
FF,2026-08-25,100.6,-1.29,6.28,"Miller, Mason",668804,695243,field_out,hit_into_play,,,,,5.0,Bryan Reynolds grounds out to first baseman Ty France.,R,L,R,SD,PIT,X,3.0,ground_ball,0,0,2026,-0.36,1.27,0.1839864131315818,2.304254483135641,,,,0,9,Top,156.88,167.9,,,,,4.948181165184644,-146.2161235642624,-8.525166973127835,-6.413094355354506,37.04605559399534,-12.08265738069537,3.284071522,1.65738189,4.0,96.7,-31.0,100.9,2459.0,6.7,823259,669134,664034,630105,592518,593428,669720,701538,665487,53.82,0.079,0.071,0.0,1.0,0.0,0.0,2.0,58,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,196.0,0.058,-0.259,75.2,6.7,,0.086,0.259,96.7,0,0,0.5,0.5,27,31,28,31,1,3,1.0,1.0,5.0,1.0,1.0,0.36,-0.36,39.2,10.06016391523271,1.158181146939349,37.70612738145348,31.632399113687782,21.46472613934567,Four-seam,True
SL,2026-08-24,88.5,-1.08,6.18,"Miller, Mason",663968,695243,field_out,hit_into_play,,,,,8.0,"Jake Mangum grounds out, second baseman Jake Cronenworth to first baseman Ty France.",R,L,R,SD,PIT,X,4.0,ground_ball,2,2,2026,0.81,-0.17,-0.2006635640780664,2.0847340295878896,669707.0,693304.0,,2,9,Top,154.85,152.7,,,,,0.4150952122339705,-128.97423466218058,-3.3842547947161865,8.967649220868363,25.62832952913128,-33.62970120090893,3.179634186,1.604675197,37.0,89.9,-1.0,89.4,2340.0,6.7,823260,669134,664034,630105,592518,593428,687957,701538,665487,53.82,0.31,0.285,0.0,1.0,0.0,0.0,2.0,70,6,Slider,2,2,2,2,2,2,2,2,Standard,Standard,34.0,0.123,-0.192,77.8,7.9,,0.378,0.192,89.9,0,0,0.516,0.484,27,30,28,30,1,0,2.0,2.0,1.0,1.0,3.06,-0.81,0.81,38.9,23.102203566363904,-7.357165797751704,29.36904304549326,42.8768028341092,30.93729831528368,Slider,True
FF,2026-08-24,102.4,-1.12,6.29,"Miller, Mason",663968,695243,,foul,,,,,6.0,,R,L,R,SD,PIT,S,,,2,2,2026,-0.7,1.26,0.5117139148182845,2.165152023018568,669707.0,693304.0,,2,9,Top,,,,,,,6.321065967805103,-148.80784721525148,-9.287090016408769,-11.894776444469214,36.779703670553104,-11.417661177505432,3.179634186,1.604675197,242.0,80.2,28.0,103.0,2475.0,6.8,823260,669134,664034,630105,592518,593428,687957,701538,665487,53.72,,,,,,,,70,5,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,203.0,0.0,0.0,67.2,6.1,,,0.0,88.0,0,0,0.516,0.484,27,30,28,30,1,0,2.0,2.0,1.0,1.0,0.93,0.7,-0.7,40.5,-9.799778784700884,26.85119750687909,40.06337304072566,32.74968325693638,13.157352659083228,Four-seam,False
