pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,bucket,is_pa
SI,2026-09-19,97.5,-2.13,5.06,"Morgan, David",665923,688158,,foul,,,,,13.0,,R,R,R,SD,MIA,S,,,0,1,2026,-1.49,0.76,-0.1118073282981595,1.3607731893627155,,682663.0,,1,10,Top,,,,,,,8.764066393580613,-141.50312825747974,-5.85725011608551,-22.048253986135396,35.87285011420453,-20.761975857288263,3.165592192,1.597588583,3.0,92.6,-26.0,96.4,2293.0,6.1,823249,666023,664034,630105,592518,823550,687749,701538,665487,54.43,,,,,,,,89,2,Sinker,6,6,6,6,6,6,6,6,Standard,Standard,231.0,0.024,-0.067,,,,,0.067,92.6,0,0,0.623,0.377,26,27,27,27,1,4,1.0,3.0,,1.0,1.67,1.49,1.49,32.7,,,,,,Sinker,False
SI,2026-09-19,96.9,-1.82,5.13,"Morgan, David",665923,688158,,called_strike,,,,,6.0,,R,R,R,SD,MIA,S,,,0,0,2026,-1.25,1.02,0.3080915262830546,2.119312841456519,,682663.0,,1,10,Top,,,,,,,8.471286089911947,-140.8431497393877,-4.610594407722193,-18.649040604213003,33.623317789183574,-17.76797685559787,3.165592192,1.597588583,,,,96.2,2210.0,6.0,823249,666023,664034,630105,592518,823550,687749,701538,665487,54.46,,,,,,,,89,1,Sinker,6,6,6,6,6,6,6,6,Standard,Standard,227.0,0.014,-0.045,,,,,0.045,,0,0,0.609,0.391,26,27,27,27,1,4,1.0,3.0,,1.0,1.43,1.25,1.25,30.2,,,,,,Sinker,False
SL,2026-09-19,90.4,-1.67,5.24,"Morgan, David",691277,688158,strikeout,swinging_strike,,,,,14.0,Deyvison De Los Santos strikes out swinging.,R,R,R,SD,MIA,S,2.0,,1,2,2026,0.43,0.23,1.9389855125371795,1.7204759686271869,,682663.0,,0,10,Top,,,,,,,7.912520650222393,-131.37455512635648,-3.0712041352307713,3.26863020303916,28.650043563690176,-29.00864820186509,3.257742782,1.644094488,,,,90.0,2455.0,6.2,823249,666023,664034,630105,592518,823550,687749,701538,665487,54.34,,0.0,0.0,1.0,0.0,0.0,,88,4,Slider,6,6,6,6,6,6,6,6,Standard,Standard,144.0,0.076,-0.254,78.3,8.9,6.091815756,,0.254,,0,0,0.533,0.467,26,23,27,23,1,1,1.0,1.0,,1.0,2.57,-0.43,-0.43,33.4,13.082467756116616,-33.93026454412936,12.938104896237984,62.47681168020469,36.89309316573835,Slider,True
SL,2026-09-19,89.4,-1.86,5.29,"Morgan, David",691277,688158,,called_strike,,,,,3.0,,R,R,R,SD,MIA,S,,,1,1,2026,0.39,0.12,0.5001941143137933,3.0557853115420763,,682663.0,,0,10,Top,,,,,,,4.878180560064347,-130.1154319535995,0.437860331172889,3.3958539914196715,28.203223293650872,-31.180836346366753,3.257742782,1.644094488,,,,88.9,2352.0,6.0,823249,666023,664034,630105,592518,823550,687749,701538,665487,54.48,,,,,,,,88,3,Slider,6,6,6,6,6,6,6,6,Standard,Standard,122.0,0.028,-0.055,,,,,0.055,,0,0,0.505,0.495,26,23,27,23,1,1,1.0,1.0,,1.0,2.74,-0.39,-0.39,33.9,,,,,,Slider,False
CU,2026-09-19,81.4,-1.76,5.4,"Morgan, David",691277,688158,,blocked_ball,,,,,14.0,,R,R,R,SD,MIA,B,,,0,1,2026,0.72,-0.85,1.17212312157639,0.195064805561659,,682663.0,,0,10,Top,,,,,,,5.082022788401777,-118.40347162620328,-3.0773141537923774,5.630483798710905,24.586556301886215,-39.70912376135395,3.257742782,1.644094488,,,,80.9,2528.0,6.2,823249,666023,664034,630105,592518,823550,687749,701538,665487,54.33,,,,,,,,88,2,Curveball,6,6,6,6,6,6,6,6,Standard,Standard,51.0,-0.011,0.01,,,,,-0.01,,0,0,0.516,0.484,26,23,27,23,1,1,1.0,1.0,,1.0,4.32,-0.72,-0.72,43.4,,,,,,Curveball,False
FF,2026-09-19,97.4,-1.69,5.4,"Morgan, David",691277,688158,,called_strike,,,,,5.0,,R,R,R,SD,MIA,S,,,0,0,2026,-0.36,1.42,-0.0938341233263802,2.64149265658042,,682663.0,,0,10,Top,,,,,,,5.046750441859715,-141.70530838973704,-4.966909681563817,-5.994552620006801,33.39997872753995,-12.155218961079743,3.257742782,1.644094488,,,,96.8,2487.0,6.0,823249,666023,664034,630105,592518,823550,687749,701538,665487,54.48,,,,,,,,88,1,4-Seam Fastball,6,6,6,6,6,6,6,6,Standard,Standard,207.0,0.016,-0.035,,,,,0.035,,0,0,0.5,0.5,26,23,27,23,1,1,1.0,1.0,,1.0,0.99,0.36,0.36,37.8,,,,,,Four-seam,False
,2026-09-19,,,,"Morgan, David",672640,688158,intent_walk,automatic_ball,,,,,,David Morgan intentionally walks Otto Lopez.,R,R,R,SD,MIA,B,,,3,0,2026,,,,,,682663.0,,2,10,Top,,,,,,,,,,,,,,,,,,,,,823249,666023,664034,630105,592518,823550,687749,701538,665487,,,,0.4,,0.0,0.0,,90,4,,6,6,6,6,6,6,6,6,,,,-0.008,,,,,,,,0,0,0.693,0.307,26,27,27,28,1,5,1.0,1.0,,1.0,,,,,,,,,,,True
,2026-09-19,,,,"Morgan, David",672640,688158,,automatic_ball,,,,,,,R,R,R,SD,MIA,B,,,2,0,2026,,,,,,682663.0,,2,10,Top,,,,,,,,,,,,,,,,,,,,,823249,666023,664034,630105,592518,823550,687749,701538,665487,,,,,,,,,90,3,,6,6,6,6,6,6,6,6,,,,-0.006,,,,,,,,0,0,0.699,0.301,26,27,27,28,1,5,1.0,1.0,,1.0,,,,,,,,,,,False
,2026-09-19,,,,"Morgan, David",672640,688158,,automatic_ball,,,,,,,R,R,R,SD,MIA,B,,,1,0,2026,,,,,,682663.0,,2,10,Top,,,,,,,,,,,,,,,,,,,,,823249,666023,664034,630105,592518,823550,687749,701538,665487,,,,,,,,,90,2,,6,6,6,6,6,6,6,6,,,,-0.004,,,,,,,,0,0,0.703,0.297,26,27,27,28,1,5,1.0,1.0,,1.0,,,,,,,,,,,False
SI,2026-09-18,98.1,-1.9,5.13,"Morgan, David",691594,688158,single,hit_into_play,,,,,4.0,Javier Sanoja singles on a ground ball to left fielder Samad Taylor. Otto Lopez scores.,R,R,R,SD,MIA,X,7.0,ground_ball,2,2,2026,-1.13,0.25,-0.3050763824901807,2.1784533509565436,672640.0,,,2,8,Top,79.85,98.98,,,,,6.884612487617553,-142.68003660904094,-2.9035415615428013,-17.006818623808968,32.35441239230825,-28.252150798199967,2.995333005,1.511663386,67.0,105.7,2.0,97.7,1963.0,6.0,823252,806956,664034,665487,630105,593428,669392,701538,687957,54.46,0.52,0.474,0.9,1.0,1.0,0.0,4.0,63,5,Sinker,6,1,1,6,2,6,2,6,Standard,Standard,230.0,-0.011,0.732,66.7,7.3,,0.572,-0.732,105.7,5,-5,0.99,0.01,26,23,27,24,1,3,2.0,2.0,1.0,1.0,2.11,1.13,1.13,33.0,12.125960719466852,-41.50198991693203,41.9048217812797,31.102739816651592,30.647598021913197,Sinker,True
