Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"José A. Ferrer","SEA",7.297299610189003,2.9189198440756012,2.5,1.4594599220378006,0.1754386,0.07017544,0.10526316,0.2815533980582524,1.5000004754277396,0.31645569620253167,0.72674419,141.51935170168016,123.7036034651147,97.5747616687207,5.472974707641753,4.920386799825083,0.5525879078166698,4.034774222231636,3.5849139468499103,"Jose A. Ferrer",24017,678606
"Tyron Guerrero","BOS",7.593750802698281,2.5312502675660937,3,0,0.20930233,0.06976744,0.13953488,0.2375,1.1718751238731915,0.3064516129032258,0.6,89.05129559787407,54.61235464051505,86.95581699590494,3.7968754013491406,2.2523118080891344,1.5445635932600061,3.595147192660888,3.566232070507888,"Tyron Guerrero",11691,594027
"Luke Weaver","- - -",9.000000938773253,2.2500002346933132,4,1.350000140815988,0.23809524,0.05952381,0.17857143,0.2597402597402597,1.250000130385174,0.3148148148148148,0.74561404,104.70112150864807,97.43337058531978,99.32876032119876,4.5000004693866265,4.096062001585971,0.40393846780065523,4.181517536166154,3.553253774748268,"Luke Weaver",16918,596133
"Ryne Stanek","STL",9.0000015020373,3.2400005407334276,2.77777778,1.0800001802444759,0.25252525,0.09090909,0.16161616,0.20224719101123595,1.0800001802444759,0.2459016393442623,0.79831933,78.76931875201008,93.31005631400042,87.47758179389206,3.2400005407334276,3.8560620241165373,-0.6160614833831097,3.6831872423858028,3.50308069045768,"Ryne Stanek",15947,592773
"Raisel Iglesias","ATL",9.450000605508723,3.375000216253116,2.8,1.3500000865012463,0.25925926,0.09259259,0.16666667,0.1958762886597938,1.0875000696815595,0.23076923076923078,0.77868852,72.53168512456996,100.90479004084104,91.99724166593359,3.037500194627804,4.183561966959392,-1.1460617723315876,3.8732344538620413,3.491520509911499,"Raisel Iglesias",17130,628452
"Alec Gamboa","BOS",6.171428923509579,2.3142858463160922,2.66666667,0,0.17582418,0.06593407,0.10989011,0.2261904761904762,1.0714286325537463,0.27941176470588236,0.88461538,18.092960764970115,63.62074301265105,85.36483790750073,0.7714286154386973,2.624633298954184,-1.8532046835154865,3.5292802508606482,3.484008145067273,"Alec Gamboa",26227,687941
"Brayan Bello","BOS",6.088235635658468,2.3823530748228787,2.55555556,0,0.16312057,0.06382979,0.09929078,0.23622047244094488,1.1470588878776824,0.28846153846153844,0.72727273,68.29205772435643,72.18055362108736,92.4106377365234,2.911764869227963,2.9784148318544803,-0.06664996262651712,3.8209781686125797,3.4792779410949835,"Brayan Bello",23920,678394
"Tejay Antone","CIN",10.800002201557609,3.600000733852536,3,1.0800002201557608,0.26086957,0.08695652,0.17391304,0.25,1.4000002853870974,0.3283582089552239,0.75418994,101.17029677337332,92.87504567348056,102.27385738357759,4.320000880623043,4.056062092971842,0.2639387876512016,4.305355944382288,3.467308034490393,"Tejay Antone",16233,622088
"Robby Ahlstrom","TEX",10.173914849533121,3.1304353383178833,3.25,1.956522086448677,0.26262626,0.08080808,0.18181818,0.23863636363636365,1.260869789044703,0.2807017543859649,0.72,134.80130161157646,122.77161179396036,100.86629884963038,5.478261842056296,5.096062252314258,0.3821995897420374,4.171044704671327,3.461901629975027,"Robby Ahlstrom",30167,695239
"Brent Suter","- - -",7.485149100146822,2.138614028613378,3.5,1.069307014306689,0.20740741,0.05925926,0.14814815,0.2283464566929134,1.0990099869263192,0.2631578947368421,0.85987261,44.90641012211999,89.32833015840232,84.27055347338869,1.8712872750367056,3.690121349670437,-1.8188340746337315,3.533886382462804,3.4617575549835395,"Brent Suter",13942,608718
"Griffin Canning","SDP",8.886076710322014,2.7341774493298505,3.25,1.7088609058311566,0.23214286,0.07142857,0.16071429,0.24752475247524752,1.2531646642761813,0.2857142857142857,0.89655172,76.76004809418573,115.67665976818901,90.39700984080295,3.0759496304960816,4.842897489905237,-1.7669478594091554,3.8059462939801696,3.3815270741059065,"Griffin Canning",19867,656288
"Trevor Megill","MIL",8.02702756366479,1.8243244462874524,4.4,0.3648648892574905,0.23655914,0.05376344,0.1827957,0.1590909090909091,0.7702703217658132,0.2,0.68181818,52.81464284326165,58.378025452535724,92.07203814838128,2.1891893355449428,2.4474132052645157,-0.2582238697195729,3.876379571707158,3.3695798068684244,"Trevor Megill",17722,656730
"Scott Blewett","- - -",8.388350779087439,2.883495580311307,2.90909091,0.5242719236929649,0.22222222,0.07638889,0.14583333,0.24812030075187969,1.2815535912494698,0.31313131313131315,0.75242718,58.595305143157425,67.70194512876967,79.45829461284184,2.6213596184648242,2.9504308073631202,-0.329071188898296,3.291021757124144,3.367930486514483,"Scott Blewett",16427,656240
"Grant Wolfram","BAL",10.800002478361698,3.857143742272035,2.8,0.771428748454407,0.28282828,0.1010101,0.18181818,0.24719101123595505,1.371428886141168,0.3389830508474576,0.68493151,95.09047524092229,75.17312475290593,91.68822613052616,3.857143742272035,3.096061897277832,0.761081844994203,3.791070143073561,3.36764676866806,"Grant Wolfram",21623,664991
"Kevin Ginkel","ARI",8.78313405651532,1.6265063067620966,5.4,1.6265063067620966,0.23478261,0.04347826,0.19130435,0.23853211009174313,1.120482122436111,0.2727272727272727,0.44,146.6756509521098,100.79394538122224,94.41096869503221,6.180723965695967,4.144254850524517,2.0364691151714505,3.9747292796082574,3.357551065857645,"Kevin Ginkel",19876,656464
"Trevor Williams","- - -",10.168832188197365,3.5064938579990916,2.9,1.4025975431996367,0.26363636,0.09090909,0.17272727,0.23469387755102042,1.2857144145996668,0.2923076923076923,0.85034014,84.23734302728396,101.16027408550903,87.36023619843868,3.5064938579990916,4.264893183277529,-0.7583993252784373,3.648758420676535,3.3463664035267726,"Trevor Williams",16977,592866
"José Urquidy","- - -",7.027397627498555,0.36986303302623974,19,1.1095890990787192,0.20430108,0.01075269,0.19354839,0.22826086956521738,0.9041096362863638,0.2571428571428571,0.8988764,53.746666497815795,77.59682146311289,84.8834198728559,2.2191781981574383,3.2604454675117167,-1.0412672693542784,3.516569248627694,3.3267198233082484,"Jose Urquidy",18413,664353
"Erik Miller","- - -",13.500000640072637,5.727272998818695,2.35714286,0.4090909284870496,0.33673469,0.14285714,0.19387755,0.175,1.2727273330708209,0.2826086956521739,0.81699346,67.16326279844486,76.30055436626908,84.57317746000415,2.8636364994093473,3.1415164448875044,-0.2778799454781571,3.5100813566157507,3.323287188925564,"Erik Miller",26252,669062
"Brock Burke","CIN",10.988373501944748,4.081395872150907,2.69230769,0.31395352862699283,0.29661017,0.11016949,0.18644068,0.17647058823529413,1.0813954874929752,0.25757575757575757,0.73619632,29.40996776802481,63.66939885234974,91.53735995720199,1.2558141145079713,2.782108368650839,-1.526294254142868,3.853896884481209,3.317370744258277,"Brock Burke",17968,656271
"Tyler Zuber","MIA",9.759038197992934,2.602410186131449,3.75,2.602410186131449,0.24793388,0.0661157,0.18181818,0.2831858407079646,1.445783436739694,0.32,0.65972222,153.55260133508202,132.3401018825689,86.63478409398728,6.506025465328623,5.553893739735312,0.9521317255933113,3.6477484356525114,3.3048734970685194,"Tyler Zuber",20379,676604
"Peyton Gray","TEX",9.26865853044958,2.014925767489039,4.6,2.417910920986847,0.2254902,0.04901961,0.17647059,0.28125,1.4328361013255388,0.31343283582089554,0.85365854,109.07696139142654,128.51933419200697,82.12337255195106,4.432836688475886,5.334868305598986,-0.9020316171231002,3.395082754817105,3.302934422136051,"Peyton Gray",25310,682608
"Juan Morillo","ARI",9.69230920323277,3.1153851010391045,3.11111111,0.34615390011545605,0.26666667,0.08571429,0.18095238,0.17204301075268819,0.9615386114318224,0.234375,0.93984962,24.643884233064433,68.71491969527904,89.69876715350355,1.038461700346368,2.826831086076922,-1.7883693857305538,3.7765858820439098,3.2953967276866436,"Juan Morillo",21924,666661
"Grant Taylor","CHW",9.623763656945927,3.475247987230474,2.76923077,0.801980304745494,0.27272727,0.09848485,0.17424242,0.2033898305084746,1.0990100472438251,0.26582278481012656,0.91715976,38.846603677668945,80.1541892767271,82.5840357953011,1.603960609490988,3.36338866552633,-1.7594280560353421,3.414154331093876,3.278094930274139,"Grant Taylor",33927,691799
"Louis Varland","TOR",9.000000977090533,3.214286063246619,2.8,0.3214286063246619,0.24561404,0.0877193,0.15789474,0.19230769230769232,1.071428687748873,0.25333333333333335,0.73426573,38.96850188051403,63.05964471981805,74.5829413984939,1.6071430316233095,2.631776132586654,-1.0246331009633445,3.08290697353035,3.2687335810888465,"Louis Varland",27691,686973
"Tanner Scott","LAD",10.956523684112591,3.913044172897354,2.8,0,0.28,0.1,0.18,0.24444444444444444,1.391304594807948,0.3548387096774194,0.71875,74.98361310348278,45.733369434768456,76.25182890915502,3.1304353383178833,1.9656269139963745,1.1648084243215089,3.2111554760878764,3.255052906368638,"Tanner Scott",17586,656945
"Brennan Bernardino","COL",8.217392784379872,1.1739132549114104,7,1.1739132549114104,0.22580645,0.03225806,0.19354839,0.21839080459770116,0.9565219114092973,0.25396825396825395,0.86538462,58.04525267437755,85.44699144424972,97.02773330239656,2.7391309281266243,3.7482359277841715,-1.0091049996575472,4.084761633988649,3.242846891031904,"Brennan Bernardino",16835,657514
"Michael Petersen","MIA",12.728573845515905,5.014286666415356,2.53846154,0.3857143589550274,0.32673267,0.12871287,0.1980198,0.22093023255813954,1.3714288318400976,0.34615384615384615,0.76687117,72.8278037096142,65.54608455945716,85.91898947709159,3.0857148716402194,2.7532046893178075,0.3325101823224119,3.6176499824984947,3.2411178008254864,"Michael Petersen",20827,656848
"Gregory Soto","PIT",12.078949978281573,4.2631588158640845,2.83333333,0,0.29565217,0.10434783,0.19130435,0.21428571428571427,1.3026318604029148,0.328125,0.71052632,73.9956962766217,57.524816208237404,91.5255258473276,3.1973691118980634,2.4250091207066338,0.7723599911914296,3.8533992719073416,3.2256203372583294,"Gregory Soto",19677,642397
"DL Hall","MIL",9.732559023184299,3.139535168769129,3.1,1.2558140675076515,0.28440367,0.09174312,0.19266055,0.15306122448979592,0.8720931024358691,0.1746031746031746,0.98039216,45.445158883288386,93.05664964204571,85.73018133273531,1.8837211012614774,3.898387551518832,-2.0146664502573546,3.6097107874363,3.2243146805822334,"DL Hall",22207,669084
"Luis Medina","ATH",12.438203763260658,4.853933175906598,2.5625,0.9101124704824871,0.328,0.128,0.2,0.2037037037037037,1.2808990325309078,0.296875,0.86206897,54.25003375792235,76.84158096953287,80.35060185206957,2.426966587953299,3.3657248514948654,-0.9387582635415663,3.3216895937345274,3.2044639143686378,"Luis Medina",21649,665622
"Daniel Duarte","NYM",9.851352819317315,2.189189515403848,4.5,1.094594757701924,0.27835052,0.06185567,0.21649485,0.17777777777777778,0.8918920247941602,0.21666666666666667,0.79787234,62.28061108052358,79.71669835057837,91.12284754122405,2.5540544346378224,3.3393051767671484,-0.785250742129326,3.8364670488278234,3.196449357495899,"Daniel Duarte",17480,650960
"Jacob Latz","TEX",11.620254593636037,4.101266327165661,2.83333333,1.0253165817914152,0.32380952,0.11428571,0.20952381,0.17204301075268819,1.063291270005912,0.23214285714285715,0.71428571,75.6886109723823,81.03242244939854,88.42114659779641,3.0759497453742455,3.3618847147793103,-0.2859349694050648,3.6558122135335145,3.1869178209022317,"Jacob Latz",21306,656641
"Bryse Wilson","MIL",7.838710280288441,0.4354839044604689,18,0.4354839044604689,0.20689655,0.01149425,0.1954023,0.3023255813953488,1.3064517133814069,0.373134328358209,0.78125,73.54297115027948,50.751620973804805,75.44577713915305,3.0483873312232825,2.128319887365679,0.9200674438576035,3.177261799233568,3.177146055118463,"Bryse Wilson",19990,669060
"Steven Cruz","KCR",8.231707717968499,1.3170732348749599,6.25,1.6463415435936999,0.22321429,0.03571429,0.1875,0.2641509433962264,1.1707317643332977,0.3026315789473684,0.81481481,85.00812845762567,103.05237238815299,85.26170942522539,3.62195139590614,4.303379029246545,-0.6814276333404052,3.5250107052773747,3.173050994014187,"Steven Cruz",23165,674444
"Cam Booser","TBR",8.05970421000016,0.8059704210000159,10,0.8059704210000159,0.24096386,0.02409639,0.21686747,0.18518518518518517,0.761194286500015,0.22033898305084745,0.70422535,58.01842593699998,65.8276049611489,83.78756908230368,2.4179112630000477,2.737852821277825,-0.31994155827777737,3.463980917469164,3.1445607500544326,"Cam Booser",16061,592155
"Tim Herrin","CLE",10.26760857311313,3.4225361910377097,3,0.38028179900418996,0.27835052,0.09278351,0.18556701,0.22988505747126436,1.2253524634579454,0.3220338983050847,0.73426573,64.40173958952798,64.65876806649649,78.104802749891,2.6619725930293296,2.631273031828267,0.030699561201062764,3.22871293562735,3.1427388669797467,"Tim Herrin",25139,682120
"Will Dion","- - -",10.530001352557713,3.240000416171604,3.25,1.620000208085802,0.30232558,0.09302326,0.20930233,0.1794871794871795,0.9900001271635457,0.20833333333333334,0.81300813,82.88425705465743,98.59793084029211,87.8666187824243,3.510000450852571,4.1760620360017,-0.6660615851491292,3.690588119250775,3.1368031859248595,"Will Dion",30061,702021
"Jeff Hoffman","- - -",13.8648669978973,5.4729738149594604,2.53333333,0,0.35185185,0.13888889,0.21296296,0.15555555555555556,1.175675856546847,0.2692307692307692,0.75,43.88196796247619,53.7055089367477,84.36268025706225,1.8243246049864867,2.2041698681733273,-0.37984526318684053,3.4877906674228774,3.1304073415165656,"Jeff Hoffman",17432,656546
"Dylan Dodd","ATL",10.180330624298565,2.2131153531083836,4.6,1.3278692118650302,0.28395062,0.0617284,0.22222222,0.20270270270270271,0.983606823603726,0.25,0.95505618,52.84641173683215,91.27061590063205,93.65146058128362,2.2131153531083836,3.7845866738004403,-1.5714713206920568,3.9427927173009047,3.1294392792124994,"Dylan Dodd",29928,689266
"José Fermin","LAA",11.310813466521635,3.2837845547966036,3.44444444,1.094594851598868,0.26724138,0.07758621,0.18965517,0.2857142857142857,1.5810814523094758,0.38028169014084506,0.65217391,115.23596432224392,85.52825559837855,77.50804105800498,4.743244356928428,3.5014673978700053,1.2417769590584227,3.2040068487186315,3.12778117038459,"Jose Fermin",33908,820862
"Greg Weissert","BOS",9.969232995242553,2.4923082488106383,4,0.8307694162702128,0.26373626,0.06593407,0.1978022,0.2619047619047619,1.2923079808647755,0.3448275862068966,0.8778626,58.454190650289206,73.91034523429963,83.46042965899385,2.4923082488106383,3.049908040818376,-0.5575997920077378,3.450437261545109,3.1211217763101784,"Greg Weissert",20375,669711
"Bryan Hudson","CHW",7.061539669199309,0.4153846864234888,17,0.8307693728469776,0.2,0.01176471,0.1882353,0.27380952380952384,1.1076924971293034,0.3230769230769231,0.66037736,100.60274667460108,68.30095182932021,77.32028239159318,4.153846864234888,2.8652926270425607,1.288554237192327,3.1962335918335008,3.1148533931399913,"Bryan Hudson",19924,663542
"Hagen Smith","CHW",13.144738522479706,5.328948049653935,2.46666667,0.35526320331026234,0.37373737,0.15151515,0.22222222,0.10714285714285714,0.9473685421606995,0.17391304347826086,0.84070796,34.41672763929663,58.76284499001508,73.12668118627673,1.4210528132410494,2.4644828691706993,-1.0434300559296499,3.0226174277134255,3.1119142830236877,"Hagen Smith",35205,696146
"Kody Funderburk","MIN",10.87013361034021,3.506494713012971,3.1,0.3506494713012971,0.28181818,0.09090909,0.19090909,0.24,1.3246757804715668,0.3382352941176471,0.73619632,84.34457784346282,57.61918296219209,73.16429695249364,3.506494713012971,2.355801902308427,1.1506928107045438,3.024174730070345,3.0927420241069075,"Kody Funderburk",24993,681892
"Matt Festa","CLE",10.207319818406813,2.6341470499114354,3.875,0,0.26956522,0.06956522,0.2,0.2403846153846154,1.2073173978760745,0.3424657534246575,0.66666667,71.69461826627897,50.03548292877606,85.24802349937342,2.9634154311503647,2.0350860021746158,0.9283294289757489,3.524444104441359,3.0708852062380227,"Matt Festa",19330,670036
"Jonathan Loáisiga","ARI",6.831325715742214,1.3012048982366122,5.25,0.6506024491183061,0.19444444,0.03703704,0.15740741,0.25,1.0843374151971767,0.2962962962962963,0.80882353,54.03839160717423,71.75018481646505,74.94387653964505,2.2771085719140713,2.951483575251542,-0.6743750033374707,3.156157377202876,3.032723451104956,"Jonathan Loaisiga",19753,642528
"Michael Rucker","SEA",10.409639555928004,2.927711125104751,3.55555556,1.3012049444910005,0.27586207,0.07758621,0.19827586,0.2358490566037736,1.228915780908167,0.3,0.47619048,159.82021250925612,94.22404325165378,76.80907492033268,6.180723486332252,3.7466643695233324,2.43405911680892,3.175069471573984,3.0257688400796665,"Michael Rucker",19454,621074
"Bryan Abreu","HOU",11.868133974772434,4.153846891170352,2.85714286,0.5934066987386217,0.33057851,0.11570248,0.21487603,0.1619047619047619,1.021978203383182,0.23809523809523808,0.89403974,43.416086649036515,70.86950790133888,79.43452353424563,1.7802200962158652,2.898259664364958,-1.1180395681490929,3.2837637167168143,3.0209555973979123,"Bryan Abreu",16609,650556
"Spencer Miles","TOR",7.94117740332885,1.1911766104993275,6.66666667,0,0.22727273,0.03409091,0.19318182,0.2261904761904762,0.9705883492957483,0.296875,0.91304348,19.25502462979584,44.61956447160041,73.98361132523978,0.794117740332885,1.8607676345377888,-1.0666498942049039,3.058094554975082,3.0079480931284506,"Spencer Miles",31621,693686
"Tommy Nance","MIN",11.675677415487188,3.648649192339746,3.2,1.094594757701924,0.28828829,0.09009009,0.1981982,0.28,1.540540770099004,0.38461538461538464,0.77586207,96.54032905088656,83.6037797575662,74.07313713971207,4.013514111573721,3.420386269930254,0.5931278416434669,3.0618009466268923,3.004581842130853,"Tommy Nance",19178,667297
"Luis Gastelum","STL",10.636364587328735,3.0000002682209255,3.54545455,1.090909188443973,0.29104478,0.08208955,0.20895522,0.23140495867768596,1.1818182874809706,0.3076923076923077,0.59322034,99.45620283899885,84.44088188511336,78.006100471112,4.090909456664899,3.490001326438156,0.6009081302267427,3.284920854005883,2.997846724021086,"Luis Gastelum",33027,703725
"Luis Mey","CIN",12.375001521315612,3.7500004610047313,3.3,0.3750000461004731,0.30275229,0.09174312,0.21100917,0.2755102040816326,1.541666856190834,0.40625,0.6284153,122.95000349157023,51.76250942247425,79.65967842588925,5.250000645406623,2.262728461499003,2.98727218390762,3.354452165688868,2.9944068434705207,"Luis Mey",25620,682825
"Josh Hader","HOU",9.204545872255194,2.1477273701928783,4.28571429,0,0.28037383,0.06542056,0.21495327,0.13,0.6818182127596439,0.18571428571428572,0.8,22.44808729012377,43.24182177730442,84.99888705490443,0.9204545872255193,1.7665163823965264,-0.8460617951710071,3.5141297918223176,2.9823509796166143,"Josh Hader",14212,623352
"Evan Phillips","LAD",10.8000028163202,2.70000070408005,4,1.8000004693867,0.28915663,0.07228916,0.21686747,0.2236842105263158,1.1500002998859473,0.2708333333333333,0.86956522,75.45226696694334,101.25466253250511,86.23036654154004,3.150000821426725,4.346062223240819,-1.1960614018140934,3.630743078990589,2.978490782489681,"Evan Phillips",17734,623465
"Caleb Thielbar","CHC",10.285716825602632,2.1428576720005488,4.8,1.7142861376004388,0.27272727,0.05681818,0.21590909,0.2804878048780488,1.3333336625781191,0.35185185185185186,0.55555556,146.3953057401813,100.15002665267716,78.81252258899828,6.000001481601536,4.143681203589211,1.8563202780123245,3.3188301036211247,2.9781361063563767,"Caleb Thielbar",10078,573204
"Steven Okert","HOU",9.000001315559851,0.8571429824342717,10.5,0.8571429824342717,0.25,0.02380952,0.22619048,0.225,0.9523810915936352,0.2807017543859649,0.88541667,41.808082129938455,71.04834778046337,82.01575751471479,1.7142859648685433,2.9055856789591052,-1.191299714090562,3.390627464709188,2.965317974000174,"Steven Okert",13580,595345
"Emilio Pagán","CIN",9.947368557577816,1.0657894883119088,9.33333333,1.421052651082545,0.28865979,0.03092784,0.25773196,0.18478260869565216,0.7894736950458584,0.21666666666666667,1,41.59962069842082,80.82121128464131,88.81104636950668,1.7763158138531814,3.5302724295530545,-1.7539566156998732,3.739258104214491,2.8815166377902823,"Emilio Pagan",14771,641941
"David Bednar","NYY",9.529412853924173,1.9058825707848346,5,0.6352941902616115,0.27522936,0.05504587,0.22018349,0.18446601941747573,0.882353042030016,0.23943661971830985,0.67567568,53.72028764776786,59.88435162643606,76.37092966856555,2.2235296659156405,2.5313559503786225,-0.307826284462982,3.1569301459168866,2.859973883446928,"David Bednar",19569,670280
"Ryan Zeferjahn","- - -",12.040543353040132,3.283784550829127,3.66666667,1.0945948502763756,0.30275229,0.08256881,0.22018349,0.2653061224489796,1.4189192503582646,0.3709677419354839,0.76219512,97.85036397347676,80.87572066512399,71.05229737993268,4.013514451013378,3.339305197339249,0.6742092536741287,2.9807198437088283,2.8187778548333235,"Ryan Zeferjahn",25420,666171
"Adrian Morejon","SDP",12.029704273013039,3.7425746627151675,3.21428571,0.26732676162251195,0.32608696,0.10144928,0.22463768,0.17355371900826447,1.0396040729764353,0.26666666666666666,0.76502732,46.697808094433164,55.445322555850694,70.46177704059976,1.8712873313575837,2.323784585923909,-0.45249725456632506,2.9676895421292953,2.8175059836109644,"Adrian Morejon",20039,670970
"Ryan Watson","- - -",10.074628420683903,2.0149256841367804,5,0.4029851368273561,0.26595745,0.05319149,0.21276596,0.24719101123595505,1.2089554104820683,0.3333333333333333,0.7421875,67.51634505465184,51.36580164670732,71.29119699422344,2.820895957791493,2.110987118366517,0.7099088394249757,2.9466279119904395,2.794290192913667,"Ryan Watson",27853,670245
"Aaron Ashby","MIL",11.224720153554653,3.6404497795312385,3.08333333,0.9101124448828096,0.296,0.096,0.2,0.22123893805309736,1.247191128172739,0.3013698630136986,0.82317073,65.86994958806723,74.68650587498017,62.39117483399116,2.730337334648429,3.129769765606825,-0.3994324309583961,2.6283287300938682,2.781472810368637,"Aaron Ashby",23550,676879
"Gabe Speier","SEA",10.8870992913817,2.612903829931608,4.16666667,0.8709679433105361,0.29761905,0.07142857,0.22619048,0.19736842105263158,1.0161292671956255,0.2653061224489796,0.69306931,101.34610769015167,77.88331885171458,74.47019141123282,3.919355744897412,3.096061897277832,0.8232938476195799,3.078239095176051,2.763798567123805,"Gabe Speier",17170,642100
"Yohan Ramírez","PIT",11.352274430427217,3.3750005063432265,3.36363636,0,0.31896552,0.09482759,0.22413793,0.1650485436893204,0.9545455977536399,0.25757575757575757,0.66666667,56.80477318828409,45.11435736916842,64.69699778513558,2.454545822795074,1.9028799000857823,0.5516659227092915,2.7252862964659963,2.705315734453421,"Yohan Ramirez",19444,670990
"Calvin Faucher","MIA",10.084338710865111,2.927711238638258,3.44444444,0.3253012487375842,0.28440367,0.08256881,0.20183486,0.1717171717171717,0.9397591630196878,0.23880597014925373,0.78125,46.065776927004606,57.344607815192866,65.44852723323675,1.9518074924255053,2.409314816609599,-0.45750732418409346,2.7568873638023725,2.6707375389174595,"Calvin Faucher",20116,676534
"Aroldis Chapman","BOS",13.695652173913043,4.304347826086956,3.18181818,0.782608695652174,0.38043478,0.11956522,0.26086957,0.14814814814814814,1,0.22727272727272727,0.89108911,36.71035308097005,63.45543492725197,61.37831882329977,1.565217391304348,2.617801027712615,-1.052583636408267,2.5362322164618454,2.5921069072922,"Aroldis Chapman",10233,547973
"Trent Harris","SFG",11.390626251784989,2.953125324536849,3.85714286,0,0.31764706,0.08235294,0.23529412,0.20512820512820512,1.078125118481707,0.3137254901960784,0.73913043,51.746160027579016,38.04765208573076,61.93911184390711,2.109375231812035,1.5491867272823399,0.560188504529695,2.6093199300714285,2.5804720905279894,"Trent Harris",33214,805345
"Cade Smith","CLE",13.178572789176831,3.8571432553688285,3.41666667,0.321428604614069,0.37614679,0.11009174,0.26605505,0.10638297872340426,0.785714366834391,0.17307692307692307,0.93220339,15.552798210760951,55.035100820884686,70.29637270388264,0.642857209228138,2.238918951640315,-1.5960617424121768,2.905441931539203,2.516132712603318,"Cade Smith",27867,671922
"Jonathan Bowlan","PHI",12.272728089740227,2.805194991940623,4.375,2.1038962439554676,0.33653846,0.07692308,0.25961539,0.18085106382978725,0.974026038868272,0.20754716981132076,0.86021505,89.09916685009864,105.8862137545722,72.77471463836386,3.8571431139183567,4.576581476357606,-0.7194383624392491,3.064946272329894,2.4939838539471118,"Jonathan Bowlan",24607,680742
"Brent Headrick","NYY",12.48387467622495,2.3225813351116185,5.375,0.870968000666857,0.3359375,0.0625,0.2734375,0.24166666666666667,1.1935487416545818,0.35135135135135137,0.82317073,70.14170944069302,55.699633803055335,57.13654906758099,2.9032266688895234,2.3541261930060653,0.5491004758834581,2.360621862016406,2.335688363790512,"Brent Headrick",27702,687396
"Didier Fuentes","ATL",12.342858193845254,2.3142859113459853,5.33333333,1.0285715161537712,0.35555556,0.06666667,0.28888889,0.1746031746031746,0.8857143611324141,0.24324324324324326,0.90551181,42.98174023889722,62.915917752012014,61.46299507921474,1.8000001532690997,2.610347570205218,-0.8103474169361184,2.589299692702106,2.2212739280722285,"Didier Fuentes",30661,800311
"Bradgley Rodriguez","SDP",11.739132263907472,1.467391532988434,8,1.1739132263907472,0.32258065,0.04032258,0.28225807,0.226890756302521,1.043478423458442,0.30666666666666664,0.75757576,58.58979927549844,63.77462041288705,57.015780921455864,2.3478264527814945,2.6721487877478403,-0.32432233496634577,2.4022987516029786,2.209764029123947,"Bradgley Rodriguez",29107,699134
"Kevin Kelly","TBR",9.52941393646039,0.9529413936460389,10,0.6352942624306926,0.27777778,0.02777778,0.25,0.21153846153846154,0.8823531422648508,0.2777777777777778,0.73275862,60.97622138093403,55.78889200309162,55.83146314693105,2.5411770497227706,2.3195911320847635,0.22158591763800706,2.3065909705947067,2.156592532024844,"Kevin Kelly",25679,687330
"Brandyn Garcia","ARI",10.800002333522347,1.6875003646128668,6.4,1.0125002187677201,0.32323232,0.05050505,0.27272727,0.15384615384615385,0.7125001539476549,0.19642857142857142,0.84269663,48.05557714635341,74.35752201157692,63.39003953688106,2.0250004375354402,3.058561889175324,-1.0335614516398839,2.6703299993930383,2.149222923861571,"Brandyn Garcia",33568,805299
"Jhoan Duran","PHI",11.310811129678253,1.4594595006036457,7.75,0.3648648751509114,0.29807692,0.03846154,0.25961539,0.25773195876288657,1.1756757088196035,0.36923076923076925,0.78431373,58.998094703959424,45.30494829398378,55.79037318280786,2.55405412605638,1.9609267301416633,0.5931273959147165,2.350771572513225,2.081153328408236,"Jhoan Duran",21029,661395
"Andrés Muñoz","SEA",14.86956720192202,3.521739600455215,4.22222222,1.9565220002528974,0.41304348,0.09782609,0.31521739,0.20481927710843373,1.130434933479452,0.3,0.73684211,111.30118951479274,95.35552723424426,39.27545880550882,4.304348400556374,3.7917141640344174,0.5126342365219565,1.6211681499247237,1.8707259899360247,"Andres Munoz",20373,662253
"Mason Montgomery","PIT",13.821429557072031,2.571428754804099,5.375,0.32142859435051235,0.40952381,0.07619048,0.33333333,0.11458333333333333,0.6785714769621928,0.19230769230769232,0.96774194,14.87743942585521,34.426052405963844,42.61212683631525,0.6428571887010247,1.4532046372641023,-0.8103474485630776,1.7966393941626937,1.7600800868083826,"Mason Montgomery",29770,682254
"Mason Miller","SDP",16.835294873194744,3.4941178038706076,4.81818182,0.9529412192374384,0.48181818,0.1,0.38181818,0.15306122448979592,0.9176471000064221,0.2857142857142857,0.92105263,39.63427158363484,47.75020229535849,38.80490616384342,1.5882353653957306,2.001944201116329,-0.41370883572059824,1.6365495438724473,1.5371707105315302,"Mason Miller",31757,695243
"Drew Sommers","DET",13.965520111758156,2.1724142396068244,6.42857143,0.9310346741172104,0.38135593,0.05932203,0.3220339,0.22018348623853212,1.0689657369493897,0.3442622950819672,0.65972222,74.38478761024444,54.33658203591912,36.24124661606027,3.103448913724035,2.268475520284756,0.8349733934392787,1.4955509880471007,1.5346555703352136,"Drew Sommers",32026,805427
