Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Justin Bruihl","STL",6.267858850713144,3.37500091961477,1.85714286,0.4821429885163957,0.156,0.084,0.072,0.25339366515837103,1.3750003746578692,0.29608938547486036,0.71782178,86.19004417051318,95.56841990414169,110.61914544888974,3.5357152491202353,3.944151280850844,-0.40843603173060883,4.660388612838077,4.326531872009171,"Justin Bruihl",23779,677865
"Bryan King","HOU",6.88965644119776,3.165517824334106,2.17647059,1.1172415850590962,0.17535545,0.08056872,0.09478673,0.25396825396825395,1.3448278338674304,0.2876712328767123,0.79545455,85.71916094254908,109.97664995243615,109.25812375629505,3.537931686020471,4.535284318935339,-0.9973526329148683,4.526759090355101,4.188329070116351,"Bryan King",25890,687911
"Cade Gibson","MIA",7.548388490071787,4.064516879269424,1.85714286,0.5806452684670605,0.18309859,0.09859155,0.08450704,0.2682926829268293,1.5161293121084358,0.3263157894736842,0.6097561,129.8071823353635,96.95095868456448,103.88437612184556,5.516130050437075,4.08700837473719,1.4291216756998857,4.377029167869425,4.1631489663902705,"Cade Gibson",31815,806188
"John King","MIA",6.1544129730923265,2.5808828596838786,2.38461538,0.9926472537245687,0.17919075,0.07514451,0.10404624,0.16666666666666666,0.8602942865612929,0.175,0.75,65.40594171386458,101.49287354478783,106.53953551397439,2.7794123104287927,4.278184894624512,-1.4987725841957191,4.488742643880509,4.159020700373418,"John King",22051,667463
"Anthony Banda","MIN",8.650488640679162,3.9320402912178007,2.2,0.7864080582435602,0.21153846,0.09615385,0.11538462,0.23308270676691728,1.3398063214519913,0.28865979381443296,0.70281124,106.54586868412281,104.0485239039257,121.51871466879382,4.456312330046841,4.310309614089457,0.14600271595738423,5.035434833627912,4.098801483440653,"Anthony Banda",14706,607455
"Mitchell Parker","WSN",7.714286208868344,2.9495800210378964,2.61538462,2.0420169376416206,0.19101124,0.07303371,0.11797753,0.2822085889570552,1.4873950533438964,0.30833333333333335,0.61983471,156.96029645126018,129.0755603413417,106.84341101931555,6.579832354623,5.456756241245305,1.123076113377695,4.501527936197393,4.091971212227988,"Mitchell Parker",27636,680730
"Sam Moll","CIN",9.323743565989862,5.050361098244509,1.84615385,0.971223288123944,0.23076923,0.125,0.10576923,0.22598870056497175,1.4244608225817845,0.28225806451612906,0.671875,97.14792626651409,100.01014943431834,97.43789281690904,4.273382467745353,4.4251380537924625,-0.15175558604710915,4.1057991015401605,4.031990345694284,"Sam Moll",14874,594580
"Mitch Farris","LAA",9.3169024096102,4.373239906551727,2.13043478,1.711267789520241,0.24019608,0.1127451,0.12745098,0.2722222222222222,1.521126924017992,0.32786885245901637,0.81125828,99.59950521887754,119.33478467303954,100.82535211473898,4.183099041049478,5.009543608011103,-0.8264445669616247,4.17689451912587,3.9624823201046135,"Mitch Farris",33628,815083
"David Peterson","NYM",7.33695713017979,2.641304566864724,2.77777778,1.1739131408287662,0.18518519,0.06666667,0.11851852,0.24193548387096775,1.2717392358978301,0.2736842105263158,0.6779661,101.35998002098256,100.96930917368671,102.49499757506591,4.108695992900682,4.228312632627441,-0.11961663972675929,4.318572298042286,3.941013463401449,"David Peterson",20302,656849
"Gabe Speier","SEA",8.100002059937047,3.3000008392336118,2.45454545,0.9000002288818941,0.21774194,0.08870968,0.12903226,0.1926605504587156,1.0666669379340967,0.22784810126582278,0.8490566,54.111736124559805,103.01568769558978,111.32732064281943,2.100000534057753,4.087008444468245,-1.987007910410492,4.6126073395742795,3.9154305059871746,"Gabe Speier",17170,642100
