player_id,player_name,player_team,bip,ground_ball_percent,line_drive_percent,fly_ball_percent,pop_up_percent,pull_percent,straight_percent,oppo_percent,pulled_air_percent
703637,Max Williams,PNS,33,0.3333,0.2424,0.3636,0.0606,0.4242,0.303,0.2727,0.1515
668974,Maverick Handley,CHE/COL,22,0.4091,0.3636,0.1364,0.0909,0.4091,0.3182,0.2727,0.1818
805870,Hyungchan Um,NWA,25,0.44,0.16,0.36,0.04,0.32,0.52,0.16,0.04
680994,Nick Biddison,REA,17,0.4118,0.1176,0.2941,0.1765,0.2353,0.4706,0.2941,0.1765
702333,Haydn McGeary,KNX,21,0.3333,0.1429,0.4286,0.0952,0.2857,0.2857,0.4286,0.0952
691276,Luis Caicuto,REA,27,0.5185,0.1111,0.2222,0.1481,0.3333,0.3333,0.3333,0.0741
685712,Geovanny Planchart,NH,19,0.5789,0.1579,0.1579,0.1053,0.2632,0.5789,0.1579,0.0526
686683,Tevin Tucker,HFD,20,0.55,0.1,0.3,0.05,0.4,0.3,0.3,0.05
691783,Jordan Lawlar,AMA,23,0.3913,0.1739,0.3913,0.0435,0.3478,0.4783,0.1739,0.1304
805957,Caleb Farmer,HBG,25,0.32,0.16,0.36,0.16,0.44,0.44,0.12,0.12
702574,David Mershon,RCT,24,0.5417,0.0833,0.2917,0.0833,0.2917,0.3333,0.375,0.0417
809945,Jonah Advincula,AKR,27,0.3704,0.2222,0.3333,0.0741,0.6296,0.2222,0.1481,0.3333
692390,Jose Cordoba,SPR,27,0.4815,0.1852,0.2222,0.1111,0.4815,0.3704,0.1481,0.1481
681439,Zach Morgan,RIC,20,0.25,0.45,0.25,0.05,0.4,0.5,0.1,0.25
800444,Nikau Pouaka-Grego,REA,13,0.5385,0.3077,0.0769,0.0769,0.3077,0.2308,0.4615,0.0769
800414,Alfredo Velásquez,CHE,25,0.68,0.04,0.24,0.04,0.24,0.32,0.44,0.04
688367,Tucker Mitchell,FRI,29,0.3793,0.3793,0.1724,0.069,0.2069,0.4828,0.3103,0.1034
683011,Anthony Volpe,SOM,25,0.44,0.36,0.2,0,0.44,0.44,0.12,0.16
692366,Onil Perez,RIC,25,0.48,0.32,0.12,0.08,0.2,0.6,0.2,0.08
691605,Miguel Briceno,WCH,24,0.4167,0.3333,0.2083,0.0417,0.25,0.3333,0.4167,0.125
691183,Kevin Made,HBG,21,0.381,0.2857,0.2381,0.0952,0.2381,0.4762,0.2857,0.1429
814411,Matt Scannell,COL,17,0.2941,0.2941,0.2941,0.1176,0.3529,0.5294,0.1176,0.1176
694191,Pedro Pineda,MID,19,0.7368,0,0.2632,0,0.3158,0.2632,0.4211,0
812518,Camden Janik,ALT,21,0.5714,0.1905,0.1429,0.0952,0.1429,0.5238,0.3333,0.0476
809860,Mason Lytle,CC,24,0.625,0.125,0.1667,0.0833,0.5833,0.2917,0.125,0.125
804603,Duncan Pastore,SOM,22,0.5455,0.2727,0.1818,0,0.2727,0.4545,0.2727,0.0909
699111,Diego Omana,CHA,18,0.5556,0.1667,0.1111,0.1667,0.1667,0.5,0.3333,0
801592,Zander Darby,RIC,16,0.3125,0.25,0.375,0.0625,0.1875,0.625,0.1875,0.0625
800724,Eric Bitonti,BLX,16,0.0625,0.3125,0.5625,0.0625,0.25,0.4375,0.3125,0.1875
694185,Danny De Andrade,WCH,19,0.5789,0.1579,0.1579,0.1053,0.4211,0.4737,0.1053,0.1053
814435,Jacob Sharp,NH,19,0.4211,0.1053,0.3158,0.1579,0.2105,0.6316,0.1579,0.1053
814413,Ian Petrutz,SPR,21,0.2857,0.3333,0.2381,0.1429,0.4286,0.381,0.1905,0.2857
676509,Josh Crouch,RCT,15,0.6,0.2667,0.1333,0,0.2667,0.6,0.1333,0.0667
694380,Jack Moss,CC,16,0.5625,0.375,0.0625,0,0.3125,0.3125,0.375,0.0625
669219,Je'Von Ward,NH,12,0.3333,0.4167,0.25,0,0.5833,0.25,0.1667,0.25
822162,Brandon Forrester,CC,12,0.5833,0.25,0.0833,0.0833,0.1667,0.5,0.3333,0
699293,Yohairo Cuevas,BNG,21,0.5238,0.1905,0.2381,0.0476,0.2857,0.4762,0.2381,0.1429
667240,Jason Matthews,BIR,9,0.3333,0.1111,0.3333,0.2222,0.3333,0.4444,0.2222,0.1111
690987,Robert Hassell III,ALT,14,0.5714,0.2857,0.1429,0,0.4286,0.4286,0.1429,0.0714
690469,Kyle Hayes,HBG,12,0.25,0.3333,0.4167,0,0.3333,0.5,0.1667,0.1667
802541,Bryan Broecker,MTG,12,0.5,0.1667,0.25,0.0833,0.4167,0.4167,0.1667,0
812442,Stephen Hrustich,ERI,15,0.4667,0.3333,0.2,0,0.5333,0.2,0.2667,0.2
700720,Luis Pino,SPR,13,0.4615,0.0769,0.2308,0.2308,0.3846,0.3846,0.2308,0.0769
656627,Mark Kolozsvary,REA,8,0.25,0.25,0.375,0.125,0.5,0.375,0.125,0.375
571657,Kyle Farmer,COL,16,0.4375,0,0.5625,0,0.3125,0.3125,0.375,0.125
692021,Oswaldo Linares,SA,14,0.5,0.0714,0.4286,0,0.5714,0.2143,0.2143,0.2143
800621,Logun Clark,AKR,10,0.6,0.2,0.2,0,0.3,0.5,0.2,0.1
691558,Yeiner Fernandez,TUL,17,0.4706,0.2353,0.0588,0.2353,0.1765,0.6471,0.1765,0
802355,Tanner Schobel,WCH,11,0.5455,0.1818,0.1818,0.0909,0.4545,0.3636,0.1818,0
702265,Paxton Kling,FRI,14,0.5714,0.2143,0.2143,0,0.2143,0.5714,0.2143,0.0714
701305,Zach Dezenzo,CC,14,0.6429,0.2143,0.1429,0,0.2143,0.5,0.2857,0.0714
681357,Cody Morissette,WCH,13,0.3846,0.3077,0.1538,0.1538,0.6154,0.3846,0,0.2308
701136,Kerrington Cross,SA,15,0.3333,0.3333,0.2667,0.0667,0.3333,0.5333,0.1333,0.2667
800840,Chase Heath,SPR,13,0.5385,0.2308,0.1538,0.0769,0.3846,0.5385,0.0769,0.0769
806988,Welbyn Francisca,AKR,12,0.1667,0.4167,0.25,0.1667,0.3333,0.5,0.1667,0.25
694565,Alex Stone,NH,19,0.5789,0.2632,0.1053,0.0526,0.1579,0.6316,0.2105,0
687526,Marcus Smith,CHA,5,0.6,0.2,0.2,0,0.4,0.2,0.4,0
694943,Juan Gonzalez,BIR,11,0.4545,0.1818,0.3636,0,0.3636,0.3636,0.2727,0.1818
694318,Austin St. Laurent,ARK,14,0.5,0.2857,0.2143,0,0.4286,0.2857,0.2857,0.0714
823658,Daniel Dickinson,BLX,13,0.5385,0.3077,0.1538,0,0.2308,0.6154,0.1538,0.0769
691422,Kevin Rivas,AKR,11,0.3636,0.1818,0.3636,0.0909,0.3636,0.3636,0.2727,0.0909
808024,Carlos Virahonda,AMA,14,0.2143,0.2143,0.4286,0.1429,0.2143,0.3571,0.4286,0.1429
694227,Danyer Cueva,FRI,13,0.6154,0.1538,0.0769,0.1538,0.3846,0.3077,0.3077,0
665833,Oneil Cruz,ALT,13,0.5385,0.2308,0.1538,0.0769,0.6154,0.3077,0.0769,0.2308
801187,Chase Adkison,SPR,15,0.4,0.2667,0.2667,0.0667,0.2,0.5333,0.2667,0.2
816113,Eli Willits,HBG,10,0.4,0.3,0.2,0.1,0.4,0.6,0,0.2
682796,Eddinson Paulino,BNG,11,0.5455,0.0909,0.3636,0,0.4545,0.2727,0.2727,0.1818
805964,Stanley Tucker,POR,12,0.4167,0.25,0.3333,0,0.5,0.25,0.25,0.25
691720,Kyle Karros,HFD,12,0.3333,0.3333,0.3333,0,0.1667,0.6667,0.1667,0
663445,James Nelson,CC,11,0.4545,0.2727,0.1818,0.0909,0.1818,0.6364,0.1818,0.0909
663457,Lars Nootbaar,SPR,10,0.5,0.1,0.3,0.1,0.3,0.4,0.3,0
666211,Taylor Trammell,CC,13,0.4615,0.2308,0.3077,0,0.6154,0.3846,0,0.3077
673548,Seiya Suzuki,KNX,12,0.3333,0.1667,0.3333,0.1667,0.5833,0.25,0.1667,0.25
805365,Isaiah Jackson,POR,10,0.6,0.1,0.2,0.1,0.4,0.6,0,0.1
676694,Jake Meyers,CC,12,0.3333,0.1667,0.25,0.25,0.3333,0.4167,0.25,0.1667
672580,Maikel Garcia,NWA,11,0.6364,0.2727,0.0909,0,0.2727,0.1818,0.5455,0
695023,Eddie Park,BIR,8,0.875,0,0.125,0,0.625,0.25,0.125,0
694420,Tatem Levins,MTG,6,0.3333,0.5,0.1667,0,0.6667,0.1667,0.1667,0.5
805268,Peyton Williams,NH,6,0.3333,0.1667,0.3333,0.1667,0.8333,0.1667,0,0.3333
676560,Hemmanuel Rosario,CC,6,0.5,0.3333,0.1667,0,0.6667,0.3333,0,0.3333
702025,Harry Genth,WCH,6,0.3333,0.1667,0.1667,0.3333,0.3333,0.6667,0,0
827629,Austin Machado,COL,10,0.6,0.3,0.1,0,0.6,0.4,0,0.2
701100,Ben McCabe,HFD,7,0.8571,0,0.1429,0,0.4286,0.4286,0.1429,0.1429
815824,Josiah Hartshorn,KNX,9,0.4444,0.1111,0.3333,0.1111,0.1111,0.4444,0.4444,0
811278,Connor Rasmussen,NWA,6,0.5,0,0.5,0,0.5,0.3333,0.1667,0
695554,Tayden Hall,BLX,6,0.1667,0,0.3333,0.5,0.3333,0.5,0.1667,0.1667
836055,Zach Daudet,CC,6,0.5,0.1667,0.3333,0,0.3333,0.5,0.1667,0.1667
673490,Ha-Seong Kim,COL,9,0.6667,0.2222,0.1111,0,0.6667,0.2222,0.1111,0.1111
805953,Anthony Huezo,CC,8,0.375,0.125,0.375,0.125,0.375,0.375,0.25,0.25
669707,Jared Triolo,ALT,10,0.4,0.4,0.2,0,0.4,0.3,0.3,0.2
673357,Luis Robert Jr.,BNG,9,0.3333,0.3333,0.3333,0,0.4444,0.2222,0.3333,0.3333
701350,Roman Anthony,POR,8,0.5,0.125,0.375,0,0.375,0.625,0,0.25
702112,Hogan Windish,ARK,11,0.3636,0.1818,0.3636,0.0909,0.0909,0.6364,0.2727,0.0909
671217,Sam Praytor,PNS,8,0.375,0.375,0.25,0,0.75,0.25,0,0.375
691186,Arol Vera,RCT,6,0.1667,0.1667,0.3333,0.3333,0.3333,0.6667,0,0
803475,Colby Jones,COL,5,0.4,0.2,0.4,0,0.2,0.6,0.2,0
806980,Angel Cepeda,KNX,10,0.4,0.2,0.1,0.3,0.2,0.5,0.3,0.1
831240,Colin Hynek,KNX,5,0.4,0.2,0.4,0,0.6,0.4,0,0.4
686976,Silas Ardoin,CHE,3,1,0,0,0,0.3333,0.6667,0,0
687637,Dylan Beavers,CHE,9,0.5556,0,0.3333,0.1111,0.4444,0.3333,0.2222,0
686765,Nick Sogard,POR,5,0.4,0.2,0.4,0,0.6,0.2,0.2,0.2
687069,Josh Rivera,NH,8,0.625,0.125,0.25,0,0.375,0.375,0.25,0
667690,C.J. Stubbs,NH,7,0.4286,0.4286,0,0.1429,0.4286,0.4286,0.1429,0.2857
665161,Jeremy Peña,CC,8,0.5,0.5,0,0,0.375,0.625,0,0.125
683227,Cody Freeman,FRI,11,0.5455,0.1818,0.1818,0.0909,0.3636,0.4545,0.1818,0.0909
691793,Charlie Saum,NH,5,0.4,0.4,0,0.2,0.2,0.4,0.4,0.2
805795,Aidan Miller,REA,10,0.3,0.2,0.5,0,0.4,0.4,0.2,0.2
608369,Corey Seager,FRI,8,0.625,0,0.375,0,0.25,0.5,0.25,0
808220,Raimundo De Los Santos,NH,5,0.8,0.2,0,0,0.4,0.4,0.2,0.2
814362,Alberto Rios,RCT,3,1,0,0,0,0.6667,0.3333,0,0
702616,Jackson Holliday,CHE,3,0.3333,0.3333,0.3333,0,0.3333,0.3333,0.3333,0
687084,Joshua Mears,SA,3,0.3333,0,0.3333,0.3333,0.3333,0.6667,0,0.3333
701980,Nestor Rios,PNS,8,0.5,0.125,0.125,0.25,0.5,0.25,0.25,0.125
808094,Jhorvic Abreus,AKR,4,0.75,0.25,0,0,1,0,0,0.25
801726,Santiago Gomez,SOM,6,0.1667,0.3333,0.3333,0.1667,0.3333,0.5,0.1667,0.1667
814261,Carlos Caro,ALT,4,0.75,0.25,0,0,0.75,0.25,0,0.25
643565,Mike Tauchman,BNG,5,0.4,0.2,0.4,0,0.6,0.2,0.2,0.2
682657,Angel Martínez,AKR,8,0.25,0.125,0.375,0.25,0.625,0.125,0.25,0.375
694953,C.J. Pittaro,MID,7,0.7143,0,0.2857,0,0.2857,0.5714,0.1429,0
663853,Romy Gonzalez,POR,6,0.8333,0,0.1667,0,0.8333,0.1667,0,0.1667
669397,Nick Allen,CC,4,0.75,0.25,0,0,0.25,0.25,0.5,0
694204,Maikol Hernández,CHE,5,0.2,0.8,0,0,0.2,0.4,0.4,0.2
666971,Lourdes Gurriel Jr.,AMA,8,0.25,0.125,0.5,0.125,0.25,0,0.75,0.125
823703,Anthony Donofrio,ARK,4,0.75,0,0,0.25,0.5,0.25,0.25,0
826163,Carter Dorighi,ARK,5,0.6,0.2,0.2,0,0.2,0.6,0.2,0
694671,Wyatt Langford,FRI,3,0.6667,0,0.3333,0,0.6667,0.3333,0,0.3333
807999,David Guzman,NH,6,0.3333,0.3333,0,0.3333,0.1667,0.8333,0,0
650968,Yohel Pozo,CHE,8,0.75,0.125,0,0.125,0.125,0.25,0.625,0
675382,Andrew Sojka,ERI,4,0.5,0,0.5,0,0.5,0.25,0.25,0
680753,Adam Hackenberg,NH,4,0.5,0,0.5,0,0.5,0.5,0,0.25
694181,Carlos Colmenarez,MTG,4,0,1,0,0,0,0.75,0.25,0
804606,Konnor Griffin,ALT,3,0.3333,0.3333,0.3333,0,0.6667,0.3333,0,0.3333
695426,Spencer Bramwell,PNS,4,0,0.25,0.75,0,0,0.25,0.75,0
699228,Jakey Josepha,AMA,4,0.5,0.25,0.25,0,0.25,0.5,0.25,0
695578,James Wood,HBG,4,0.5,0.25,0.25,0,0.5,0,0.5,0
593871,Jorge Polanco,BNG,2,0,0.5,0.5,0,1,0,0,1
699166,Edgardo Ordonez,BLX,4,0.5,0.25,0.25,0,0.75,0.25,0,0.25
808067,Branny De Oleo,BNG,1,0,0,1,0,0,1,0,0
806212,Stone Russell,NWA,4,0.75,0,0,0.25,0,0,1,0
669701,Josh Smith,FRI,3,0.3333,0.3333,0.3333,0,0.3333,0.6667,0,0.3333
575929,Willson Contreras,POR,4,0.5,0.25,0.25,0,0.25,0.5,0.25,0
668901,Mark Vientos,BNG,2,0,0.5,0.5,0,0.5,0,0.5,0.5
695742,Hudson White,POR,3,0.3333,0.3333,0.3333,0,1,0,0,0.6667
821697,Reyli Mariano,TUL,3,0.3333,0.3333,0,0.3333,0.6667,0,0.3333,0.3333
677008,Heston Kjerstad,CHE,6,0.6667,0.3333,0,0,0.3333,0.5,0.1667,0
680977,Brendan Donovan,ARK,3,1,0,0,0,0.3333,0.3333,0.3333,0
694212,Samuel Basallo,CHE,3,0.3333,0,0.3333,0.3333,0.6667,0.3333,0,0
804560,Charles Davalan,TUL,5,0.4,0.4,0.2,0,0.8,0,0.2,0.4
808234,Eduardo Quintero,TUL,2,0.5,0,0.5,0,0,0.5,0.5,0
802528,Agustin Acosta,TUL,1,1,0,0,0,0,1,0,0
800179,Nolan Beltran,REA,2,0.5,0,0,0.5,0.5,0.5,0,0
800438,Andrés Nolaya,CHE,3,1,0,0,0,0,0.6667,0.3333,0
690448,Mike Jarvis,ALT,3,0,0,0.3333,0.6667,0.3333,0.3333,0.3333,0
663757,Trent Grisham,SOM,3,0,0.3333,0.3333,0.3333,0,1,0,0
806518,Guillermo Rosario,REA,2,0,0,1,0,0.5,0,0.5,0.5
805587,Drew Wyers,CC,4,0.25,0.5,0.25,0,0.5,0.5,0,0.5
671925,Matt Coutney,RCT,1,1,0,0,0,1,0,0,0
596019,Francisco Lindor,BNG,3,0.3333,0,0.6667,0,0,0.6667,0.3333,0
808118,Félix Amparo,CHE,2,0.5,0,0.5,0,0.5,0,0.5,0
685076,Jack Blomgren,FRI,2,0,0.5,0.5,0,0,0.5,0.5,0
805692,Ricson Gonzalez,NWA,3,1,0,0,0,0.3333,0.3333,0.3333,0
800348,Edwin Amparo,CHE,2,1,0,0,0,0.5,0.5,0,0
543760,Marcus Semien,BNG,2,0,0.5,0.5,0,0.5,0.5,0,0.5
694497,Evan Carter,FRI,2,0.5,0,0.5,0,1,0,0,0.5
681317,Jeremiah Boyd,AMA,1,0,0,0,1,1,0,0,0
836276,August Cuneo,CC,0,,,,,,,,
701816,John Cristino,SOM,0,,,,,,,,
621438,Tyrone Taylor,BNG,3,0,0.3333,0.6667,0,0.3333,0.3333,0.3333,0.3333
694388,Joey Loperfido,CC,0,,,,,,,,
702632,Michael Gupton,KNX,2,0.5,0,0,0.5,0.5,0,0.5,0
641857,Ryan McMahon,SOM,1,1,0,0,0,1,0,0,0
681974,Onix Vega,BNG,3,0.3333,0.3333,0.3333,0,0.3333,0.6667,0,0.3333
805145,Jake Bold,SA,2,0,0.5,0,0.5,0,0.5,0.5,0
666931,Jared Oliva,MTG,0,,,,,,,,
816111,Tate Southisene,COL,0,,,,,,,,
830412,Renyel Campos,NH,0,,,,,,,,
827412,Gabriel Flores,REA,1,0,1,0,0,1,0,0,1
829702,Edgardo Figueroa,HBG,1,0,1,0,0,0,1,0,0
808233,Alfredo Rodriguez,MTG,1,1,0,0,0,0,0,1,0
683176,Nate Rombach,HBG,1,1,0,0,0,0,1,0,0
694294,Colton Vincent,SA,1,0,1,0,0,1,0,0,1
