game_pk,game_date,level,game_type,inning,half,at_bat_index,pitch_number,balls,strikes,pitcher_id,pitcher_name,p_throws,stand,pitch_type,pitch_name,call,description,is_in_play,is_strike,is_ball,start_speed,end_speed,zone,px,pz,sz_top,sz_bot,spin_rate,extension,launch_speed,launch_angle,hit_distance,trajectory,hardness,pa_result,pa_event_type
819602,2026-06-14,High-A,R,5,top,38,3,2,1,702271,Nazier Mulé,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819602,2026-06-14,High-A,R,5,top,38,4,2,2,702271,Nazier Mulé,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819602,2026-06-14,High-A,R,5,top,38,5,3,2,702271,Nazier Mulé,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819602,2026-06-14,High-A,R,5,top,38,6,3,3,702271,Nazier Mulé,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
819602,2026-06-14,High-A,R,7,top,60,1,0,0,687881,Kenten Egbert,R,L,,,D,"In play, no out",True,False,False,,,,,,3.21,1.62,,,,,,line_drive,hard,Single,single
819602,2026-06-14,High-A,R,9,top,81,1,0,1,809754,Ethan Bell,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819602,2026-06-14,High-A,R,9,top,81,2,1,1,809754,Ethan Bell,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819602,2026-06-14,High-A,R,9,top,81,3,1,2,809754,Ethan Bell,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819602,2026-06-14,High-A,R,9,top,81,4,1,3,809754,Ethan Bell,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
819739,2026-06-16,High-A,R,1,bottom,3,1,1,0,702578,Kyle McCoy,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819739,2026-06-16,High-A,R,1,bottom,3,2,1,1,702578,Kyle McCoy,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819739,2026-06-16,High-A,R,1,bottom,3,3,1,1,702578,Kyle McCoy,L,L,,,X,"In play, out(s)",True,False,False,,,,,,3.21,1.62,,,,,,ground_ball,medium,Groundout,field_out
819739,2026-06-16,High-A,R,3,bottom,20,1,1,0,702578,Kyle McCoy,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819739,2026-06-16,High-A,R,3,bottom,20,2,1,0,702578,Kyle McCoy,L,L,,,X,"In play, out(s)",True,False,False,,,,,,3.21,1.62,,,,,,ground_ball,medium,Grounded Into DP,grounded_into_double_play
819739,2026-06-16,High-A,R,6,bottom,41,1,1,0,702578,Kyle McCoy,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819739,2026-06-16,High-A,R,6,bottom,41,2,1,1,702578,Kyle McCoy,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819739,2026-06-16,High-A,R,6,bottom,41,3,1,2,702578,Kyle McCoy,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819739,2026-06-16,High-A,R,6,bottom,41,4,2,2,702578,Kyle McCoy,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819739,2026-06-16,High-A,R,6,bottom,41,5,2,2,702578,Kyle McCoy,L,L,,,X,"In play, out(s)",True,False,False,,,,,,3.21,1.62,,,,,,fly_ball,medium,Flyout,field_out
819739,2026-06-16,High-A,R,8,bottom,61,1,1,0,699782,Beau Blanchard,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819739,2026-06-16,High-A,R,8,bottom,61,2,2,0,699782,Beau Blanchard,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819739,2026-06-16,High-A,R,8,bottom,61,3,2,0,699782,Beau Blanchard,R,L,,,E,"In play, run(s)",True,False,False,,,,,,3.21,1.62,,,,,,line_drive,medium,Double,double
819742,2026-06-18,High-A,R,1,bottom,7,1,1,0,800124,David Lorduy,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819742,2026-06-18,High-A,R,1,bottom,7,2,1,1,800124,David Lorduy,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819742,2026-06-18,High-A,R,1,bottom,7,3,1,2,800124,David Lorduy,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819742,2026-06-18,High-A,R,1,bottom,7,4,1,2,800124,David Lorduy,R,L,,,X,"In play, out(s)",True,False,False,,,,,,3.21,1.62,,,,,,line_drive,medium,Lineout,field_out
819742,2026-06-18,High-A,R,3,bottom,24,1,0,0,800124,David Lorduy,R,L,,,X,"In play, out(s)",True,False,False,,,,,,3.21,1.62,,,,,,fly_ball,medium,Flyout,field_out
819742,2026-06-18,High-A,R,5,bottom,42,1,0,1,806652,Jacob Edwards,L,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819742,2026-06-18,High-A,R,5,bottom,42,2,1,1,806652,Jacob Edwards,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819742,2026-06-18,High-A,R,5,bottom,42,3,1,1,806652,Jacob Edwards,L,L,,,X,"In play, out(s)",True,False,False,,,,,,3.21,1.62,,,,,,fly_ball,medium,Flyout,field_out
819740,2026-06-18,High-A,R,1,bottom,6,1,0,1,802086,Ovis Portes,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,1,bottom,6,2,0,2,802086,Ovis Portes,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,1,bottom,6,3,1,2,802086,Ovis Portes,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,1,bottom,6,4,1,2,802086,Ovis Portes,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,1,bottom,6,5,1,2,802086,Ovis Portes,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,1,bottom,6,6,1,2,802086,Ovis Portes,R,L,,,D,"In play, no out",True,False,False,,,,,,3.21,1.62,,,,,,ground_ball,medium,Single,single
819740,2026-06-18,High-A,R,2,bottom,20,1,0,1,695740,Jimmy Romano,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,2,bottom,20,2,1,1,695740,Jimmy Romano,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,2,bottom,20,3,1,2,695740,Jimmy Romano,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,2,bottom,20,4,2,2,695740,Jimmy Romano,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,2,bottom,20,5,2,3,695740,Jimmy Romano,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout Double Play,strikeout_double_play
819740,2026-06-18,High-A,R,5,bottom,46,1,0,0,828718,Victor Diaz,R,L,,,X,"In play, out(s)",True,False,False,,,,,,3.21,1.62,,,,,,fly_ball,medium,Flyout,field_out
819740,2026-06-18,High-A,R,7,bottom,72,1,0,1,802373,Jonah Hurney,L,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,7,bottom,72,2,0,2,802373,Jonah Hurney,L,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,7,bottom,72,3,0,2,802373,Jonah Hurney,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,7,bottom,72,4,1,2,802373,Jonah Hurney,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,7,bottom,72,5,2,2,802373,Jonah Hurney,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819740,2026-06-18,High-A,R,7,bottom,72,6,2,3,802373,Jonah Hurney,L,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
819741,2026-06-19,High-A,R,1,bottom,5,1,1,0,699106,Reynardo Cruz,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,1,bottom,5,2,1,1,699106,Reynardo Cruz,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,1,bottom,5,3,1,2,699106,Reynardo Cruz,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,1,bottom,5,4,1,3,699106,Reynardo Cruz,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
819741,2026-06-19,High-A,R,3,bottom,24,1,1,0,699106,Reynardo Cruz,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,3,bottom,24,2,2,0,699106,Reynardo Cruz,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,3,bottom,24,3,2,1,699106,Reynardo Cruz,R,L,,,T,Foul Tip,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,3,bottom,24,4,2,2,699106,Reynardo Cruz,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,3,bottom,24,5,2,3,699106,Reynardo Cruz,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
819741,2026-06-19,High-A,R,5,bottom,41,1,0,1,699106,Reynardo Cruz,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,5,bottom,41,2,1,1,699106,Reynardo Cruz,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,5,bottom,41,3,2,1,699106,Reynardo Cruz,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,5,bottom,41,4,3,1,699106,Reynardo Cruz,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,5,bottom,41,5,3,2,699106,Reynardo Cruz,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,5,bottom,41,6,3,2,699106,Reynardo Cruz,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,5,bottom,41,7,3,3,699106,Reynardo Cruz,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
819741,2026-06-19,High-A,R,7,bottom,58,1,1,0,687535,Dylan Simmons,R,L,,,*B,Ball In Dirt,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,7,bottom,58,2,1,0,687535,Dylan Simmons,R,L,,,D,"In play, no out",True,False,False,,,,,,3.21,1.62,,,,,,line_drive,medium,Single,single
819741,2026-06-19,High-A,R,8,bottom,73,1,1,0,695787,Trent Hodgdon,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,8,bottom,73,2,1,1,695787,Trent Hodgdon,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,8,bottom,73,3,1,2,695787,Trent Hodgdon,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,8,bottom,73,4,2,2,695787,Trent Hodgdon,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,8,bottom,73,5,2,2,695787,Trent Hodgdon,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819741,2026-06-19,High-A,R,8,bottom,73,6,2,3,695787,Trent Hodgdon,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
819743,2026-06-20,High-A,R,1,bottom,4,1,0,1,800017,Jose Montero,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819743,2026-06-20,High-A,R,1,bottom,4,2,1,1,800017,Jose Montero,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819743,2026-06-20,High-A,R,1,bottom,4,3,2,1,800017,Jose Montero,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819743,2026-06-20,High-A,R,1,bottom,4,4,2,2,800017,Jose Montero,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819743,2026-06-20,High-A,R,1,bottom,4,5,2,2,800017,Jose Montero,R,L,,,X,"In play, out(s)",True,False,False,,,,,,3.21,1.62,,,,,,fly_ball,medium,Flyout,field_out
819743,2026-06-20,High-A,R,4,bottom,23,1,0,0,800017,Jose Montero,R,L,,,E,"In play, run(s)",True,False,False,,,,,,3.21,1.62,,,,,,fly_ball,medium,Home Run,home_run
819743,2026-06-20,High-A,R,6,bottom,41,1,0,1,800017,Jose Montero,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Catcher Interference,catcher_interf
819743,2026-06-20,High-A,R,7,bottom,54,1,1,0,690104,Graham Osman,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819743,2026-06-20,High-A,R,7,bottom,54,2,2,0,690104,Graham Osman,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
819743,2026-06-20,High-A,R,7,bottom,54,3,2,1,690104,Graham Osman,L,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819743,2026-06-20,High-A,R,7,bottom,54,4,2,2,690104,Graham Osman,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
819743,2026-06-20,High-A,R,7,bottom,54,5,2,2,690104,Graham Osman,L,L,,,D,"In play, no out",True,False,False,,,,,,3.21,1.62,,,,,,ground_ball,medium,Single,single
820207,2026-06-23,High-A,R,1,top,0,1,0,1,801995,Aiden May,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820207,2026-06-23,High-A,R,1,top,0,2,0,2,801995,Aiden May,R,L,,,T,Foul Tip,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820207,2026-06-23,High-A,R,1,top,0,3,0,2,801995,Aiden May,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820207,2026-06-23,High-A,R,1,top,0,4,1,2,801995,Aiden May,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820207,2026-06-23,High-A,R,1,top,0,5,1,2,801995,Aiden May,R,L,,,D,"In play, no out",True,False,False,,,,,,3.21,1.62,,,,,,line_drive,medium,Double,double
820207,2026-06-23,High-A,R,2,top,12,1,1,0,801995,Aiden May,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820207,2026-06-23,High-A,R,2,top,12,2,1,0,801995,Aiden May,R,L,,,X,"In play, out(s)",True,False,False,,,,,,3.21,1.62,,,,,,ground_ball,medium,Groundout,field_out
820207,2026-06-23,High-A,R,5,top,32,1,1,0,801995,Aiden May,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820207,2026-06-23,High-A,R,5,top,32,2,1,0,801995,Aiden May,R,L,,,D,"In play, no out",True,False,False,,,,,,3.21,1.62,,,,,,fly_ball,medium,Single,single
820207,2026-06-23,High-A,R,8,top,55,1,0,1,814193,Justin Storm,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820207,2026-06-23,High-A,R,8,top,55,2,0,2,814193,Justin Storm,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820207,2026-06-23,High-A,R,8,top,55,3,0,3,814193,Justin Storm,L,L,,,T,Foul Tip,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
820207,2026-06-23,High-A,R,10,top,70,1,1,0,702418,Juan Reynoso,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820207,2026-06-23,High-A,R,10,top,70,2,1,1,702418,Juan Reynoso,R,L,,,T,Foul Tip,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820207,2026-06-23,High-A,R,10,top,70,3,1,2,702418,Juan Reynoso,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820207,2026-06-23,High-A,R,10,top,70,4,1,3,702418,Juan Reynoso,R,L,,,W,Swinging Strike (Blocked),False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
820206,2026-06-24,High-A,R,1,top,0,1,0,1,830894,Carson Laws,R,L,,,T,Foul Tip,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,1,top,0,2,0,2,830894,Carson Laws,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,1,top,0,3,1,2,830894,Carson Laws,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,1,top,0,4,1,3,830894,Carson Laws,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
820206,2026-06-24,High-A,R,3,top,15,1,0,1,830894,Carson Laws,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,3,top,15,2,1,1,830894,Carson Laws,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,3,top,15,3,1,2,830894,Carson Laws,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,3,top,15,4,2,2,830894,Carson Laws,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,3,top,15,5,3,2,830894,Carson Laws,R,L,,,*B,Ball In Dirt,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,3,top,15,6,3,3,830894,Carson Laws,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
820206,2026-06-24,High-A,R,6,top,36,1,0,1,830894,Carson Laws,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,6,top,36,2,1,1,830894,Carson Laws,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,6,top,36,3,1,1,830894,Carson Laws,R,L,,,X,"In play, out(s)",True,False,False,,,,,,3.21,1.62,,,,,,ground_ball,medium,Groundout,field_out
820206,2026-06-24,High-A,R,7,top,48,1,1,0,805872,Michael Perez,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,7,top,48,2,1,1,805872,Michael Perez,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,7,top,48,3,2,1,805872,Michael Perez,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,7,top,48,4,2,2,805872,Michael Perez,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,7,top,48,5,2,2,805872,Michael Perez,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,7,top,48,6,2,2,805872,Michael Perez,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,7,top,48,7,3,2,805872,Michael Perez,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,7,top,48,8,3,3,805872,Michael Perez,R,L,,,W,Swinging Strike (Blocked),False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
820206,2026-06-24,High-A,R,10,top,72,1,1,0,692838,Jaydenn Estanista,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,10,top,72,2,1,1,692838,Jaydenn Estanista,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,10,top,72,3,1,2,692838,Jaydenn Estanista,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,10,top,72,4,1,3,692838,Jaydenn Estanista,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
820206,2026-06-24,High-A,R,12,top,90,1,0,1,694947,Jesus Rios,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,12,top,90,2,1,1,694947,Jesus Rios,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,12,top,90,3,2,1,694947,Jesus Rios,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,12,top,90,4,2,2,694947,Jesus Rios,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,12,top,90,5,2,2,694947,Jesus Rios,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820206,2026-06-24,High-A,R,12,top,90,6,2,3,694947,Jesus Rios,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
820205,2026-06-25,High-A,R,1,top,0,1,0,1,804123,Joey Volini,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,1,top,0,2,1,1,804123,Joey Volini,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,1,top,0,3,1,2,804123,Joey Volini,L,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,1,top,0,4,1,3,804123,Joey Volini,L,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
820205,2026-06-25,High-A,R,3,top,17,1,0,1,804123,Joey Volini,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,3,top,17,2,0,2,804123,Joey Volini,L,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,3,top,17,3,1,2,804123,Joey Volini,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,3,top,17,4,1,3,804123,Joey Volini,L,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
820205,2026-06-25,High-A,R,5,top,33,1,1,0,804123,Joey Volini,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,5,top,33,2,1,1,804123,Joey Volini,L,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,5,top,33,3,2,1,804123,Joey Volini,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,5,top,33,4,3,1,804123,Joey Volini,L,L,,,*B,Ball In Dirt,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,5,top,33,5,3,2,804123,Joey Volini,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,5,top,33,6,3,2,804123,Joey Volini,L,L,,,E,"In play, run(s)",True,False,False,,,,,,3.21,1.62,,,,,,fly_ball,medium,Single,single
820205,2026-06-25,High-A,R,8,top,53,1,0,1,692845,Franklin Sanchez,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,8,top,53,2,1,1,692845,Franklin Sanchez,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,8,top,53,3,1,2,692845,Franklin Sanchez,R,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820205,2026-06-25,High-A,R,8,top,53,4,1,3,692845,Franklin Sanchez,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
820201,2026-06-26,High-A,R,1,top,2,1,1,0,827626,Nate Payne,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820201,2026-06-26,High-A,R,1,top,2,2,1,1,827626,Nate Payne,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820201,2026-06-26,High-A,R,1,top,2,3,1,1,827626,Nate Payne,L,L,,,X,"In play, out(s)",True,False,False,,,,,,3.21,1.62,,,,,,ground_ball,medium,Groundout,field_out
820201,2026-06-26,High-A,R,4,top,25,1,1,0,827626,Nate Payne,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820201,2026-06-26,High-A,R,4,top,25,2,1,1,827626,Nate Payne,L,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820201,2026-06-26,High-A,R,4,top,25,3,2,1,827626,Nate Payne,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820201,2026-06-26,High-A,R,4,top,25,4,2,1,827626,Nate Payne,L,L,,,D,"In play, no out",True,False,False,,,,,,3.21,1.62,,,,,,ground_ball,medium,Field Error,field_error
820201,2026-06-26,High-A,R,7,top,47,1,0,1,833439,Peyton Fosher,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820201,2026-06-26,High-A,R,7,top,47,2,0,2,833439,Peyton Fosher,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820201,2026-06-26,High-A,R,7,top,47,3,0,2,833439,Peyton Fosher,R,L,,,X,"In play, out(s)",True,False,False,,,,,,3.21,1.62,,,,,,ground_ball,medium,Groundout,field_out
820201,2026-06-26,High-A,R,9,top,70,1,0,1,814193,Justin Storm,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820201,2026-06-26,High-A,R,9,top,70,2,0,2,814193,Justin Storm,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820201,2026-06-26,High-A,R,9,top,70,3,0,2,814193,Justin Storm,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820201,2026-06-26,High-A,R,9,top,70,4,0,3,814193,Justin Storm,L,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
