pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,year,is_swing,is_whiff,is_strike
SI,2025-08-08,95.4,-1.32,5.31,"Buehler, Walker",593428,621111,,foul,,,,,9.0,,R,R,R,SD,BOS,S,,,3,2,2025,-1.34,1.15,0.6921417057789367,1.8630327538262776,,,,0,2,Bot,,,,,,,8.361534814659766,-138.51054611500825,-5.99024274583762,-19.20260203354195,32.86014979802976,-16.15131276646357,3.7,1.72,,,,95.6,2080.0,6.6,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.86,,,,,,,,12,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,217.0,0.0,0.0,72.0,8.0,,,0.0,,0,0,0.557,0.557,30,32,31,33,1,0,6.0,2.0,5.0,1.0,1.38,1.34,1.34,35.6,10.888228501959754,-4.521270979215705,32.48074975259889,45.30019278108445,30.3991069256055,2025,True,False,True
FF,2025-08-08,95.3,-0.72,5.65,"Buehler, Walker",593428,621111,,ball,,,,,14.0,,R,R,R,SD,BOS,B,,,2,2,2025,-0.58,1.39,1.0334466847101254,1.0280829549092223,,,,0,2,Bot,,,,,,,5.958889099084803,-138.3487804298817,-9.588995923451956,-8.919800896263169,34.44396654186522,-12.27272065453538,3.67438847765174,1.71999892510405,,,,95.3,2303.0,6.7,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.82,,,,,,,,12,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,207.0,0.009,0.112,,,,,-0.112,,0,0,0.548,0.548,30,32,31,33,1,0,6.0,2.0,5.0,1.0,1.15,0.58,0.58,49.1,,,,,,2025,False,False,False
SL,2025-08-08,89.2,-0.78,5.66,"Buehler, Walker",593428,621111,,ball,,,,,14.0,,R,R,R,SD,BOS,B,,,1,2,2025,0.74,0.66,1.6816986462396697,2.1713268376071877,,,,0,2,Bot,,,,,,,4.525459745596859,-129.89436221745186,-4.013781916394891,7.570301763150134,25.56059116590066,-24.03300640630914,3.7128046090927,1.73281191913142,,,,90.2,2579.0,6.7,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.79,,,,,,,,12,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,146.0,0.004,0.043,,,,,-0.043,,0,0,0.544,0.544,30,32,31,33,1,0,6.0,2.0,5.0,1.0,2.18,-0.74,-0.74,51.5,,,,,,2025,False,False,False
SI,2025-08-08,94.7,-1.27,5.36,"Buehler, Walker",593428,621111,,called_strike,,,,,8.0,,R,R,R,SD,BOS,S,,,1,1,2025,-1.44,1.07,0.228578096032576,2.266698672530093,,,,0,2,Bot,,,,,,,7.155970053266598,-137.56344032387395,-4.731376045035371,-19.89106696841328,33.448826557695,-17.759946676222693,3.68719395651593,1.73281187699308,,,,94.7,2089.0,6.6,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.93,,,,,,,,12,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,212.0,-0.006,-0.061,,,,,0.061,,0,0,0.55,0.55,30,32,31,33,1,0,6.0,2.0,5.0,1.0,1.5,1.44,1.44,38.2,,,,,,2025,False,False,True
FC,2025-08-08,91.9,-0.74,5.69,"Buehler, Walker",593428,621111,,ball,,,,,14.0,,R,R,R,SD,BOS,B,,,0,1,2025,0.16,1.03,0.96739556997225,0.9788085529576168,,,,0,2,Bot,,,,,,,4.001756490496441,-133.71323467424324,-8.41882833634715,1.1548489099962902,27.510052490867693,-18.170936829684873,3.73842981447894,1.73281499876688,,,,92.9,2505.0,6.8,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.74,,,,,,,,12,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,181.0,0.002,0.031,,,,,-0.031,,0,0,0.548,0.548,30,32,31,33,1,0,6.0,2.0,5.0,1.0,1.65,-0.16,-0.16,48.9,,,,,,2025,False,False,False
FF,2025-08-08,93.8,-0.92,5.7,"Buehler, Walker",593428,621111,,called_strike,,,,,2.0,,R,R,R,SD,BOS,S,,,0,0,2025,-0.55,1.41,-0.0762736604997937,3.293383073353803,,,,0,2,Bot,,,,,,,3.426816316142737,-136.49328779158898,-3.581239547591247,-7.700102352455382,33.535599095619,-14.059729869053458,3.67438777296425,1.72000049472072,,,,94.1,2303.0,6.7,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.79,,,,,,,,12,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,201.0,-0.003,-0.039,,,,,0.039,,0,0,0.551,0.551,30,32,31,33,1,0,6.0,2.0,5.0,1.0,1.21,0.55,0.55,47.1,,,,,,2025,False,False,True
FF,2025-08-08,95.0,-1.04,5.51,"Buehler, Walker",701538,621111,field_out,hit_into_play,,,,,6.0,Jackson Merrill flies out to left fielder Roman Anthony.,R,L,R,SD,BOS,X,7.0,fly_ball,0,0,2025,-0.61,1.49,0.5084843629118292,2.6672810826750317,,,650333.0,2,1,Bot,72.75,80.89,,,,,5.440988965666674,-138.11977609195313,-5.127614736283782,-9.001497639958814,32.4802015128439,-12.139560583411464,3.66,1.68,321.0,95.2,37.0,95.2,2269.0,6.6,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.93,0.078,0.139,0.0,1.0,0.0,0.0,3.0,8,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,213.0,-0.022,-0.271,72.6,7.0,,0.258,0.271,95.2,0,0,0.522,0.522,30,22,31,22,1,0,6.0,2.0,5.0,1.0,1.05,0.61,-0.61,44.1,4.976615089918939,1.521622546518583,41.231866928834044,30.537952650672423,27.253560255410203,2025,True,False,True
FF,2025-08-08,95.3,-0.92,5.73,"Buehler, Walker",592518,621111,field_out,hit_into_play,,,,,3.0,Manny Machado flies out to right fielder Wilyer Abreu.,R,R,R,SD,BOS,X,9.0,fly_ball,0,2,2025,-0.36,1.47,0.5704548448948509,3.1515795182959816,,,650333.0,1,1,Bot,201.37,74.79,,,,,4.772028170510733,-138.640270286483,-4.453821315729631,-5.755834119520103,31.63529015038706,-12.446766872183298,3.71,1.68,358.0,99.1,29.0,95.9,2234.0,6.7,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.79,0.414,0.78365625,0.0,1.0,0.0,0.0,6.0,7,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,199.0,-0.017,-0.169,73.9,7.2,,1.528,0.169,99.1,0,0,0.539,0.539,30,32,31,33,1,0,6.0,2.0,5.0,1.0,1.05,0.36,0.36,50.9,16.946779610032685,24.25456604595238,19.87214666988652,46.32840643926357,24.265008460112405,2025,True,False,True
SI,2025-08-08,94.5,-1.46,5.36,"Buehler, Walker",592518,621111,,foul,,,,,1.0,,R,R,R,SD,BOS,S,,,0,1,2025,-1.2,1.05,-0.5812394019211633,3.0920532336088455,,,650333.0,1,1,Bot,,,,,,,4.98029012932839,-137.5071899293223,-2.5574420878886066,-16.384640350147464,31.495676764786413,-18.542946087398622,3.71,1.68,176.0,76.6,68.0,94.7,2083.0,6.5,776820,657136,647351,678882,608324,596115,701350,680776,677800,54.03,,,,,,,,7,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,215.0,-0.008,-0.047,74.2,7.4,,,0.047,88.0,0,0,0.547,0.547,30,32,31,33,1,0,6.0,2.0,5.0,1.0,1.51,1.2,1.2,37.3,8.189295860793147,-1.8556106555645688,27.435107994922728,33.23896440325308,28.784056195500327,2025,True,False,True
FF,2025-08-08,94.6,-1.16,5.65,"Buehler, Walker",592518,621111,,called_strike,,,,,9.0,,R,R,R,SD,BOS,S,,,0,0,2025,-0.47,1.53,0.2951842878571835,1.816959475052223,,,650333.0,1,1,Bot,,,,,,,4.890908182472546,-137.48185550778948,-7.723860223963426,-7.160489184644115,33.12855182970396,-11.23929639405753,3.71000070021417,1.68000124407962,,,,94.8,2205.0,6.6,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.85,,,,,,,,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,212.0,-0.004,-0.04,,,,,0.04,,0,0,0.551,0.551,30,32,31,33,1,0,6.0,2.0,5.0,1.0,1.04,0.47,0.47,47.1,,,,,,2025,False,False,True
FF,2025-08-08,94.8,-1.2,5.58,"Buehler, Walker",650333,621111,single,hit_into_play,,,,,5.0,Luis Arraez singles on a ground ball to shortstop Trevor Story.,R,L,R,SD,BOS,X,6.0,ground_ball,1,1,2025,-0.39,1.49,0.1039697162060971,2.236103376506944,,,,1,1,Bot,108.24,152.7,,,,,4.321536427546208,-137.8246291800546,-6.381476513667616,-6.050443837698153,33.971036169274655,-11.926010739629234,3.32,1.55,7.0,96.4,-16.0,94.9,2233.0,6.6,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.87,0.165,0.149,0.9,1.0,1.0,0.0,2.0,6,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,207.0,0.026,0.425,61.1,5.3,,0.186,-0.425,96.4,0,0,0.525,0.525,30,28,31,28,1,0,6.0,2.0,5.0,1.0,1.07,0.39,-0.39,43.7,-5.232705214198133,21.68192779548808,41.79125411631652,33.234964891627705,20.6733638187199,2025,True,False,True
FF,2025-08-08,95.2,-1.18,5.51,"Buehler, Walker",650333,621111,,ball,,,,,14.0,,R,L,R,SD,BOS,B,,,0,1,2025,-0.54,1.57,0.4146070520449505,1.1289891695608558,,,,1,1,Bot,,,,,,,5.4244035730495925,-138.1319627236483,-9.3137709859205,-8.259165970022917,34.438482464739636,-10.174707266951478,3.26634741875358,1.60367417898209,,,,94.9,2281.0,6.6,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.93,,,,,,,,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,209.0,0.001,0.029,,,,,-0.029,,0,0,0.524,0.524,30,28,31,28,1,0,6.0,2.0,5.0,1.0,0.99,0.54,-0.54,40.9,,,,,,2025,False,False,False
FF,2025-08-08,93.1,-1.22,5.59,"Buehler, Walker",650333,621111,,called_strike,,,,,2.0,,R,L,R,SD,BOS,S,,,0,0,2025,-0.46,1.47,-0.0518694198537972,3.0303148717806407,,,,1,1,Bot,,,,,,,4.046113072682013,-135.34791323352815,-3.972210903635613,-6.650276926210472,33.774720031280445,-13.493476061899296,3.26634797547802,1.55000093260614,,,,93.0,2216.0,6.6,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.92,,,,,,,,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,212.0,-0.002,-0.039,,,,,0.039,,0,0,0.526,0.526,30,28,31,28,1,0,6.0,2.0,5.0,1.0,1.19,0.46,-0.46,44.3,,,,,,2025,False,False,True
SL,2025-08-08,88.9,-0.91,5.69,"Buehler, Walker",665487,621111,field_out,hit_into_play,,,,,14.0,"Fernando Tatis Jr. grounds out softly, pitcher Walker Buehler to first baseman Abraham Toro.",R,R,R,SD,BOS,X,1.0,ground_ball,1,1,2025,0.61,0.58,0.9692498467971749,2.451234686940591,,,,0,1,Bot,139.47,182.11,,,,,3.3541133584020075,-129.51950205683562,-3.188495306379538,6.198854746430213,25.18244516385483,-25.14752587490193,3.88,1.81,2.0,59.9,-57.0,89.7,2620.0,6.6,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.92,0.301,0.275,0.0,1.0,0.0,0.0,2.0,5,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,149.0,-0.021,-0.251,70.2,6.4,,0.304,0.251,88.0,0,0,0.547,0.547,30,26,31,26,1,0,6.0,3.0,5.0,1.0,2.28,-0.61,-0.61,51.1,-2.5004227586382552,35.28868305415775,20.20004914876365,50.69172684605806,8.440501299842404,2025,True,False,True
FF,2025-08-08,93.5,-0.84,5.83,"Buehler, Walker",665487,621111,,ball,,,,,11.0,,R,R,R,SD,BOS,B,,,0,1,2025,-0.42,1.6,-0.772407006067471,3.9189445196060992,,,,0,1,Bot,,,,,,,1.1204476207633665,-136.1733071858279,-2.6940444380085258,-5.516186397291568,32.72905126338171,-12.01865913633946,3.56896263379184,1.75813751294669,,,,94.0,2254.0,6.7,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.77,,,,,,,,5,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,200.0,0.002,0.031,,,,,-0.031,,0,0,0.545,0.545,30,26,31,26,1,0,6.0,3.0,5.0,1.0,1.03,0.42,0.42,52.5,,,,,,2025,False,False,False
FF,2025-08-08,94.2,-1.01,5.73,"Buehler, Walker",665487,621111,,called_strike,,,,,3.0,,R,R,R,SD,BOS,S,,,0,0,2025,-0.5,1.61,0.4470278612207209,3.141465380705795,,,,0,1,Bot,,,,,,,4.914703646864446,-136.96023289831953,-4.562526243684195,-7.460942834452367,32.72051079260177,-11.215638423391937,3.44479306407644,1.69550617174495,,,,94.3,2333.0,6.6,776820,657136,647351,678882,608324,596115,701350,680776,677800,53.9,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,203.0,-0.003,-0.039,,,,,0.039,,0,0,0.548,0.548,30,26,31,26,1,0,6.0,3.0,5.0,1.0,0.98,0.5,0.5,48.8,,,,,,2025,False,False,True
SL,2025-08-02,87.4,-0.96,5.58,"Buehler, Walker",673237,621111,single,hit_into_play,,,,,3.0,Yainer Diaz singles on a sharp line drive to center fielder Ceddanne Rafaela. Carlos Correa scores. Christian Walker to 3rd. Yainer Diaz to 2nd.,R,R,R,BOS,HOU,X,8.0,line_drive,0,2,2025,0.84,0.5,0.3609115389018403,2.946866345323133,,621043.0,572233.0,1,5,Top,163.76,84.58,,,,,1.4546549729979363,-127.42042672487656,-1.2843779574314274,8.886094686959535,25.265221756821052,-26.61214728007523,3.15,1.47,232.0,105.0,14.0,88.3,2513.0,6.6,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.85,0.706,0.7,0.9,1.0,1.0,0.0,5.0,43,3,Slider,6,2,2,6,3,6,3,6,Standard,Standard,140.0,-0.13,0.564,71.6,6.7,,0.955,-0.564,105.0,4,-4,0.876,0.124,30,26,31,27,3,2,6.0,1.0,6.0,1.0,2.46,-0.84,-0.84,49.7,9.350726264419343,14.96578517324444,23.255009345012013,41.556872068901406,27.09284827854916,2025,True,False,True
SI,2025-08-02,94.0,-1.66,5.12,"Buehler, Walker",673237,621111,,foul,,,,,11.0,,R,R,R,BOS,HOU,S,,,0,1,2025,-1.34,0.87,-1.3339086119302297,2.3200357589125895,,621043.0,572233.0,1,5,Top,,,,,,,3.846164226799901,-136.85801939378584,-3.5009843660344337,-17.75241729923701,29.504478515876556,-20.66296852811972,3.15,1.47,71.0,91.6,3.0,94.7,2108.0,6.6,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.89,,,,,,,,43,2,Sinker,6,2,2,6,2,6,2,6,Standard,Standard,210.0,0.01,-0.053,72.8,7.1,,,0.053,91.6,4,-4,0.866,0.134,30,26,31,27,3,2,6.0,1.0,6.0,1.0,1.7,1.34,1.34,35.2,12.578723193208072,-13.971153933033271,30.83725033934642,21.06789707452186,33.12833262477708,2025,True,False,True
FC,2025-08-02,90.7,-1.06,5.5,"Buehler, Walker",673237,621111,,called_strike,,,,,3.0,,R,R,R,BOS,HOU,S,,,0,0,2025,0.44,0.78,0.628509816340228,2.9688942475770874,,621043.0,572233.0,1,5,Top,,,,,,,3.32672624644644,-132.24757969366118,-2.1825652093846375,4.518229256291361,25.101079006777017,-22.690834224637403,3.15000167590686,1.49610049850581,,,,91.9,2251.0,6.6,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.87,,,,,,,,43,1,Cutter,6,2,2,6,2,6,2,6,Standard,Standard,173.0,0.006,-0.033,,,,,0.033,,4,-4,0.86,0.14,30,26,31,27,3,2,6.0,1.0,6.0,1.0,1.95,-0.44,-0.44,48.3,,,,,,2025,False,False,True
SL,2025-08-02,86.1,-1.09,5.33,"Buehler, Walker",572233,621111,walk,blocked_ball,,,,,14.0,Christian Walker walks. Carlos Correa to 2nd.,R,R,R,BOS,HOU,B,,,3,2,2025,0.92,0.17,1.9068250225886776,-0.0148297298159945,,,621043.0,1,5,Top,,,,,,,5.312485685007145,-125.20875622893374,-6.860170194709726,8.651219481596186,24.550021662039345,-29.21903081713622,3.38999896392543,1.58304304478797,,,,87.1,2432.0,6.9,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.59,,0.691497,0.7,1.0,0.0,0.0,,42,8,Slider,6,2,2,6,2,6,2,6,Standard,Standard,142.0,-0.029,0.266,,,,,-0.266,,4,-4,0.889,0.111,30,34,31,34,3,2,6.0,1.0,6.0,1.0,2.9,-0.92,-0.92,42.0,,,,,,2025,False,False,False
FC,2025-08-02,90.7,-1.21,5.33,"Buehler, Walker",572233,621111,,foul,,,,,1.0,,R,R,R,BOS,HOU,S,,,3,2,2025,0.52,0.72,-0.340927784666817,2.892531625706839,,,621043.0,1,5,Top,,,,,,,1.0748380365756882,-132.27019091991508,-1.779699507762707,5.908675858908318,25.93181972658033,-23.53823564638801,3.39,1.59,159.0,68.4,32.0,91.5,2360.0,6.5,776909,665966,647351,663853,608324,596115,680776,678882,701350,54.0,,,,,,,,42,7,Cutter,6,2,2,6,2,6,2,6,Standard,Standard,173.0,0.0,0.0,74.2,7.1,,,0.0,88.0,4,-4,0.889,0.111,30,34,31,34,3,2,6.0,1.0,6.0,1.0,2.02,-0.52,-0.52,42.6,9.8977964389779,1.8882687986520144,29.737245681877816,31.286043375181546,26.180961685685187,2025,True,False,True
SI,2025-08-02,94.0,-1.53,5.07,"Buehler, Walker",572233,621111,,ball,,,,,14.0,,R,R,R,BOS,HOU,B,,,2,2,2025,-1.25,0.55,0.0923430534175373,1.2280596433737532,,,621043.0,1,5,Top,,,,,,,7.030470287997899,-136.8347921062742,-5.564993049707494,-17.237844461024814,26.732931309528404,-24.260757081028625,3.39000075608818,1.58967221260442,,,,95.0,2121.0,6.6,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.89,,,,,,,,42,6,Sinker,6,2,2,6,2,6,2,6,Standard,Standard,214.0,-0.008,0.098,,,,,-0.098,,4,-4,0.897,0.103,30,34,31,34,3,2,6.0,1.0,6.0,1.0,2.0,1.25,1.25,32.9,,,,,,2025,False,False,False
FF,2025-08-02,94.2,-0.96,5.53,"Buehler, Walker",572233,621111,,ball,,,,,14.0,,R,R,R,BOS,HOU,B,,,1,2,2025,-0.3,1.03,0.3708057047003175,1.094738079135324,,,621043.0,1,5,Top,,,,,,,4.15996357162619,-137.07122539595127,-8.241610873006623,-4.603054583744437,25.31673719540893,-17.707001900137815,3.61279161235448,1.5850545027969,,,,95.6,2266.0,6.7,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.78,,,,,,,,42,5,4-Seam Fastball,6,2,2,6,2,6,2,6,Standard,Standard,203.0,-0.004,0.044,,,,,-0.044,,4,-4,0.901,0.099,30,34,31,34,3,2,6.0,1.0,6.0,1.0,1.51,0.3,0.3,45.6,,,,,,2025,False,False,False
FF,2025-08-02,94.2,-1.04,5.54,"Buehler, Walker",572233,621111,,foul,,,,,1.0,,R,R,R,BOS,HOU,S,,,1,2,2025,-0.28,1.36,-0.5140456066071546,3.487303452060401,,,621043.0,1,5,Top,,,,,,,2.0160545695061476,-137.34148804678856,-2.730399784892928,-4.002036066352064,28.258748824248222,-14.512550831138384,3.39,1.59,246.0,74.4,44.0,95.4,2287.0,6.7,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.79,,,,,,,,42,4,4-Seam Fastball,6,2,2,6,2,6,2,6,Standard,Standard,203.0,0.0,0.0,72.2,7.0,,,0.0,88.0,4,-4,0.901,0.099,30,34,31,34,3,2,6.0,1.0,6.0,1.0,1.18,0.28,0.28,47.7,8.641979219547247,-3.65987944772469,19.54575540110141,29.135508293687423,27.907228907058983,2025,True,False,True
SL,2025-08-02,86.5,-0.99,5.39,"Buehler, Walker",572233,621111,,swinging_strike,,,,,9.0,,R,R,R,BOS,HOU,S,,,1,1,2025,0.8,0.27,0.4318514168661603,1.8816778584228828,,,621043.0,1,5,Top,,,,,,,1.799108318258691,-126.13654980807486,-2.860387986578934,8.317622230963478,21.38193237143698,-28.965520281961524,3.39,1.59,,,,88.2,2440.0,6.9,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.61,,,,,,,,42,3,Slider,6,2,2,6,2,6,2,6,Standard,Standard,136.0,0.006,-0.056,73.9,8.6,1.293483636,,0.056,,4,-4,0.895,0.105,30,34,31,34,3,2,6.0,1.0,6.0,1.0,2.72,-0.8,-0.8,43.5,23.269728010130397,-24.887177259800964,28.325678277538422,40.376658243070295,47.767183674730376,2025,True,True,True
SI,2025-08-02,93.1,-1.53,5.2,"Buehler, Walker",572233,621111,,foul,,,,,13.0,,R,R,R,BOS,HOU,S,,,1,0,2025,-1.14,0.82,-1.0792083707895552,2.20443193260724,,,621043.0,1,5,Top,,,,,,,3.6675437244502977,-135.62856884943236,-3.8130567449902246,-14.893987644828329,25.995799579765755,-21.3848281787196,3.39,1.59,,,,94.2,2204.0,6.6,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.9,,,,,,,,42,2,Sinker,6,2,2,6,2,6,2,6,Standard,Standard,204.0,0.004,-0.056,72.9,7.3,,,0.056,,4,-4,0.891,0.109,30,34,31,34,3,2,6.0,1.0,6.0,1.0,1.78,1.14,1.14,35.0,5.911884231069743,0.8640176692830175,41.92048500657778,23.321126556913228,26.368120590328378,2025,True,False,True
KC,2025-08-02,76.7,-1.01,5.58,"Buehler, Walker",572233,621111,,ball,,,,,13.0,,R,R,R,BOS,HOU,B,,,0,0,2025,1.19,-1.26,-1.1708099680009556,1.7309158005665122,,,621043.0,1,5,Top,,,,,,,-2.492801809836447,-111.60602968411204,1.1757661759579687,10.36785632248156,20.19583893580645,-43.14975717305401,3.39000204879586,1.61668985475654,,,,77.1,2367.0,6.6,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.9,,,,,,,,42,1,Knuckle Curve,6,2,2,6,2,6,2,6,Standard,Standard,36.0,-0.003,0.035,,,,,-0.035,,4,-4,0.894,0.106,30,34,31,34,3,2,6.0,1.0,6.0,1.0,5.14,-1.19,-1.19,47.3,,,,,,2025,False,False,False
SL,2025-08-02,85.8,-1.17,5.39,"Buehler, Walker",621043,621111,single,hit_into_play,,,,,8.0,Carlos Correa singles on a sharp line drive to left fielder Jarren Duran.,R,R,R,BOS,HOU,X,7.0,line_drive,2,2,2025,0.79,0.21,-0.1700472935848612,2.283230999166781,,,,1,5,Top,71.59,107.67,,,,,0.7749360472983274,-125.09506909192908,-1.615744761960643,8.240362986983202,21.95917581120828,-29.865926025163468,3.57,1.72,213.0,108.1,9.0,86.9,2523.0,6.6,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.93,0.823,0.802,0.9,1.0,1.0,0.0,4.0,41,5,Slider,6,2,2,6,2,6,2,6,Infield shade,Standard,130.0,-0.022,0.44,71.9,7.3,,1.006,-0.44,108.1,4,-4,0.916,0.084,30,30,31,31,3,2,6.0,1.0,6.0,1.0,2.84,-0.79,-0.79,44.2,12.434873190846028,-13.289266642491466,33.65040744346494,35.395129110875104,30.356647529161418,2025,True,False,True
KC,2025-08-02,78.4,-0.91,5.47,"Buehler, Walker",621043,621111,,ball,,,,,14.0,,R,R,R,BOS,HOU,B,,,1,2,2025,1.17,-1.53,2.03925152935207,-1.5578492648417934,,,,1,5,Top,,,,,,,4.231614078366795,-113.91871511848215,-5.292005138949897,8.900663254115909,27.34192356611752,-44.17312298650917,3.56999909851827,1.55698732498773,,,,77.9,2438.0,6.7,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.81,,,,,,,,41,4,Knuckle Curve,6,2,2,6,2,6,2,6,Infield shade,Standard,37.0,-0.001,0.048,,,,,-0.048,,4,-4,0.917,0.083,30,30,31,31,3,2,6.0,1.0,6.0,1.0,5.34,-1.17,-1.17,52.4,,,,,,2025,False,False,False
SI,2025-08-02,93.0,-1.23,5.25,"Buehler, Walker",621043,621111,,called_strike,,,,,9.0,,R,R,R,BOS,HOU,S,,,1,1,2025,-1.02,0.96,0.4777280975121794,2.132732397353742,,,,1,5,Top,,,,,,,6.62103939797017,-135.13889191551533,-4.267192132076125,-13.980940114400916,33.040234443614736,-19.64997499782242,3.57000181336473,1.70385193697175,,,,92.8,1962.0,6.5,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.99,,,,,,,,41,3,Sinker,6,2,2,6,2,6,2,6,Infield shade,Standard,215.0,0.002,-0.064,,,,,0.064,,4,-4,0.915,0.085,30,30,31,31,3,2,6.0,1.0,6.0,1.0,1.71,1.02,1.02,33.5,,,,,,2025,False,False,True
SL,2025-08-02,84.1,-1.07,5.42,"Buehler, Walker",621043,621111,,called_strike,,,,,13.0,,R,R,R,BOS,HOU,S,,,1,0,2025,1.07,-0.1,-0.3639888362821498,1.4086099087681223,,,,1,5,Top,,,,,,,-0.4878627636351756,-122.48013747030572,-2.7474105426204054,10.853136935711651,23.657159255095785,-32.81988293830512,3.50139222474543,1.5741969619291,,,,84.7,2487.0,6.6,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.88,,,,,,,,41,2,Slider,6,2,2,6,2,6,2,6,Infield shade,Standard,114.0,0.003,-0.049,,,,,0.049,,4,-4,0.912,0.088,30,30,31,31,3,2,6.0,1.0,6.0,1.0,3.31,-1.07,-1.07,44.1,,,,,,2025,False,False,True
FF,2025-08-02,92.7,-1.0,5.37,"Buehler, Walker",621043,621111,,ball,,,,,14.0,,R,R,R,BOS,HOU,B,,,0,0,2025,-0.36,1.36,1.4360337088408297,2.158746606955519,,,,1,5,Top,,,,,,,7.074474087913145,-134.78826449976083,-5.381877772128506,-6.053826374962842,30.912251663822868,-14.57452319440442,3.57000101199554,1.59378611573225,,,,93.0,2240.0,6.6,776909,665966,647351,663853,608324,596115,680776,678882,701350,53.86,,,,,,,,41,1,4-Seam Fastball,6,2,2,6,2,6,2,6,Infield shade,Standard,209.0,-0.002,0.039,,,,,-0.039,,4,-4,0.914,0.086,30,30,31,31,3,2,6.0,1.0,6.0,1.0,1.3,0.36,0.36,43.6,,,,,,2025,False,False,False
